cluster,playlist,id
0,handpicked_indie_melody.csv,34
0,best_of_ska.csv,33
0,best_of_kpop.csv,32
0,handpicked_berlin.csv,20
0,best_of_eurodance.csv,18
0,handpicked_bravo_hits.csv,16
0,best_of_neue_deutsche_welle.csv,11
0,best_of_latin.csv,10
0,best_of_reggaeton.csv,10
0,best_of_pop.csv,9
0,best_of_trap.csv,9
0,handpicked_gisbert.csv,9
0,best_of_rock.csv,9
0,best_of_rap.csv,8
0,handpicked_bremer_partymix.csv,8
0,best_of_rnb.csv,7
0,2023_best_of.csv,7
0,best_of_afrobeats.csv,7
0,best_of_punk.csv,7
0,best_of_reggae.csv,6
0,1970s.csv,6
0,2023_bravohits.csv,6
0,2023_deutschrap.csv,5
0,best_of-country.csv,5
0,best_of_trip_hop.csv,4
0,handpicked_peter_licht.csv,4
0,best_of_metal.csv,4
0,handpicked_karaoke.csv,4
0,1990s.csv,4
0,best_of_britpop.csv,4
0,2010s.csv,4
0,2020s.csv,4
0,handpicked_peter_fox_radio.csv,3
0,best_of-blues.csv,3
0,2000s.csv,2
0,best_of_world.csv,2
0,best_of_hiphop.csv,2
0,best_of_grime.csv,2
0,1980s.csv,2
0,best_of_synthwave.csv,1
0,best_of_soul.csv,1
0,2023_hiphop_mixtape.csv,1
0,2023_house_techno.csv,1
0,best_of_dancehall.csv,1
0,best_of_electro_swing.csv,1
0,handpicked_manu_chao.csv,1
0,handpicked_money_boy.csv,1
0,best_of_electronic.csv,1
0,best_of_folk.csv,1
0,handpicked_slowdown_tuesday.csv,1
0,handpicked_sonne_mond_sterne.csv,1
0,handpicked_the_streets.csv,1
1,handpicked_berlin.csv,33
1,best_of_world.csv,19
1,best_of-country.csv,17
1,best_of_afrobeats.csv,17
1,best_of-blues.csv,17
1,best_of_soul.csv,14
1,1970s.csv,13
1,handpicked_bravo_hits.csv,13
1,handpicked_indie_melody.csv,12
1,2023_best_of.csv,12
1,best_of_rock.csv,12
1,best_of_trap.csv,11
1,handpicked_slowdown_tuesday.csv,10
1,best_of_rap.csv,9
1,best_of_pop.csv,9
1,best_of_reggae.csv,8
1,best_of_electronic.csv,8
1,best_of_folk.csv,8
1,best_of_grime.csv,8
1,handpicked_gisbert.csv,8
1,best_of_kpop.csv,7
1,handpicked_manu_chao.csv,7
1,handpicked_bremer_partymix.csv,6
1,best_of-blues_jazz_soul.csv,6
1,handpicked_karaoke.csv,5
1,best_of_rnb.csv,5
1,handpicked_peter_fox_radio.csv,5
1,best_of_electro_swing.csv,5
1,2020s.csv,4
1,best_of_trip_hop.csv,4
1,2023_hiphop_mixtape.csv,4
1,handpicked_money_boy.csv,4
1,best_of_reggaeton.csv,4
1,best_of_drill.csv,4
1,1980s.csv,4
1,best_of_dancehall.csv,3
1,best_of_neue_deutsche_welle.csv,3
1,2023_deutschrap.csv,3
1,best_of_hiphop.csv,3
1,handpicked_billie_eilish.csv,3
1,2000s.csv,3
1,handpicked_modus_mio.csv,3
1,handpicked_peter_licht.csv,2
1,handpicked_the_streets.csv,2
1,handpicked_faber.csv,2
1,best_of_soundtrack2.csv,2
1,best_of_ska.csv,2
1,best_of_new_age.csv,2
1,best_of_latin.csv,2
1,best_of_house.csv,2
1,2023_the_dome.csv,2
1,best_of_eurodance.csv,1
1,2010s.csv,1
1,handpicked_sonne_mond_sterne.csv,1
1,best_of_punk.csv,1
2,best_of_rock.csv,30
2,handpicked_bravo_hits.csv,27
2,handpicked_berlin.csv,25
2,handpicked_indie_melody.csv,21
2,best_of_new_age.csv,20
2,best_of_pop.csv,18
2,best_of_trip_hop.csv,17
2,best_of_trap.csv,15
2,handpicked_gisbert.csv,14
2,best_of_rnb.csv,14
2,best_of-country.csv,12
2,1970s.csv,12
2,2023_best_of.csv,10
2,best_of_kpop.csv,9
2,1990s.csv,9
2,1980s.csv,8
2,handpicked_karaoke.csv,8
2,2020s.csv,6
2,best_of_hiphop.csv,6
2,best_of_rap.csv,6
2,handpicked_faber.csv,6
2,2010s.csv,5
2,handpicked_slowdown_tuesday.csv,5
2,best_of_reggae.csv,5
2,best_of_metal.csv,5
2,2000s.csv,4
2,best_of_synthwave.csv,4
2,best_of-blues.csv,4
2,best_of_soul.csv,3
2,best_of_neue_deutsche_welle.csv,3
2,2023_bravohits.csv,3
2,best_of_world.csv,3
2,handpicked_peter_licht.csv,3
2,best_of_britpop.csv,3
2,best_of_soundtrack2.csv,2
2,best_of_punk.csv,2
2,handpicked_money_boy.csv,2
2,2023_hiphop_mixtape.csv,2
2,best_of_latin.csv,2
2,best_of_house.csv,2
2,best_of_folk.csv,2
2,best_of_electronic.csv,2
2,best_of_dreampop.csv,2
2,handpicked_bremer_partymix.csv,2
2,handpicked_peter_fox_radio.csv,1
2,handpicked_sonne_mond_sterne.csv,1
2,best_of-blues_jazz_soul.csv,1
2,handpicked_billie_eilish.csv,1
2,handpicked_be_svendsen.csv,1
2,best_of_soundtrack1.csv,1
2,2023_deutschrap.csv,1
2,best_of_jazz.csv,1
2,best_of_grime.csv,1
2,best_of_eurodance.csv,1
2,best_of_dancehall.csv,1
