cluster,playlist,id
0,best_of_kpop.csv,172
0,best_of_eurodance.csv,153
0,handpicked_bravo_hits.csv,127
0,handpicked_indie_melody.csv,102
0,best_of_afrobeats.csv,98
0,best_of_electro_swing.csv,82
0,2023_tech_house.csv,52
0,best_of_rock.csv,51
0,best_of_rnb.csv,50
0,handpicked_berlin.csv,48
0,best_of_pop.csv,47
0,2023_best_of.csv,44
0,best_of_reggaeton.csv,43
0,1970s.csv,34
0,best_of_ska.csv,34
0,2010s.csv,32
0,best_of_rap.csv,32
0,best_of_electronic.csv,31
0,best_of_latin.csv,30
0,2000s.csv,29
0,1980s.csv,27
0,1990s.csv,24
0,best_of_dancehall.csv,23
0,2023_house_techno.csv,22
0,best_of_trap.csv,22
0,handpicked_bremer_partymix.csv,21
0,handpicked_peter_fox_radio.csv,18
0,handpicked_karaoke.csv,17
0,best_of_punk.csv,17
0,best_of-country.csv,16
0,2020s.csv,15
0,2023_deutschrap.csv,12
0,best_of_hiphop.csv,12
0,best_of_neue_deutsche_welle.csv,12
0,2023_bravohits.csv,11
0,best_of_reggae.csv,10
0,best_of_britpop.csv,9
0,best_of_soul.csv,9
0,best_of_house.csv,9
0,handpicked_peter_licht.csv,8
0,handpicked_gisbert.csv,8
0,best_of_metal.csv,7
0,best_of_trip_hop.csv,7
0,2023_hiphop_mixtape.csv,6
0,best_of_grime.csv,6
0,best_of-blues.csv,5
0,best_of_drill.csv,4
0,best_of_world.csv,4
0,handpicked_money_boy.csv,3
0,handpicked_sonne_mond_sterne.csv,3
0,best_of_synthwave.csv,3
0,handpicked_the_streets.csv,2
0,handpicked_faber.csv,2
0,best_of_new_age.csv,2
0,best_of_folk.csv,2
0,best_of_deep_house.csv,2
0,best_of-blues_jazz_soul.csv,2
0,handpicked_manu_chao.csv,1
0,handpicked_modus_mio.csv,1
0,best_of_dreampop.csv,1
0,handpicked_slowdown_tuesday.csv,1
0,2023_the_dome.csv,1
0,best_of_melodic_death_metal.csv,1
1,handpicked_indie_melody.csv,103
1,best_of_metal.csv,69
1,handpicked_bravo_hits.csv,56
1,best_of_rock.csv,40
1,handpicked_berlin.csv,35
1,best_of_punk.csv,33
1,best_of_kpop.csv,32
1,best_of_ska.csv,30
1,best_of_trap.csv,26
1,best_of_melodic_death_metal.csv,20
1,best_of_eurodance.csv,19
1,2023_best_of.csv,16
1,best_of-country.csv,15
1,best_of_britpop.csv,14
1,handpicked_gisbert.csv,14
1,best_of_trip_hop.csv,14
1,1990s.csv,13
1,handpicked_peter_licht.csv,13
1,handpicked_bremer_partymix.csv,12
1,best_of_rap.csv,11
1,best_of_pop.csv,11
1,best_of_afrobeats.csv,10
1,handpicked_karaoke.csv,10
1,2010s.csv,10
1,1970s.csv,10
1,best_of_latin.csv,9
1,best_of_reggaeton.csv,9
1,best_of-blues.csv,8
1,best_of_electronic.csv,8
1,best_of_neue_deutsche_welle.csv,8
1,2023_bravohits.csv,7
1,2000s.csv,7
1,best_of_rnb.csv,6
1,best_of_hiphop.csv,5
1,best_of_dreampop.csv,5
1,1980s.csv,5
1,best_of_grime.csv,5
1,handpicked_faber.csv,5
1,best_of_reggae.csv,4
1,2020s.csv,4
1,handpicked_money_boy.csv,3
1,best_of_new_age.csv,3
1,best_of_synthwave.csv,3
1,best_of_folk.csv,3
1,2023_hiphop_mixtape.csv,3
1,best_of_world.csv,2
1,handpicked_billie_eilish.csv,2
1,2023_the_dome.csv,2
1,handpicked_peter_fox_radio.csv,2
1,2023_deutschrap.csv,2
1,handpicked_slowdown_tuesday.csv,2
1,handpicked_sonne_mond_sterne.csv,2
1,best_of_soundtrack2.csv,1
1,best_of_soul.csv,1
1,best_of_electro_swing.csv,1
1,best_of_dancehall.csv,1
1,2023_house_techno.csv,1
1,handpicked_manu_chao.csv,1
2,handpicked_berlin.csv,88
2,handpicked_gisbert.csv,66
2,handpicked_slowdown_tuesday.csv,54
2,1970s.csv,38
2,best_of_folk.csv,35
2,handpicked_billie_eilish.csv,28
2,best_of-country.csv,26
2,2023_best_of.csv,26
2,best_of-blues.csv,25
2,best_of_world.csv,25
