cluster,playlist,id
0,best_of_metal.csv,144
0,handpicked_indie_melody.csv,135
0,best_of_melodic_death_metal.csv,67
0,handpicked_bravo_hits.csv,60
0,best_of_punk.csv,48
0,best_of_rock.csv,41
0,handpicked_berlin.csv,32
0,best_of_kpop.csv,27
0,best_of_eurodance.csv,24
0,2023_best_of.csv,19
0,best_of_electronic.csv,16
0,best_of_britpop.csv,16
0,best_of_synthwave.csv,15
0,handpicked_bremer_partymix.csv,14
0,2010s.csv,14
0,best_of_trap.csv,13
0,best_of_house.csv,11
0,best_of_ska.csv,10
0,2000s.csv,10
0,handpicked_peter_licht.csv,10
0,best_of_rap.csv,9
0,2023_tech_house.csv,9
0,1990s.csv,8
0,best_of_dreampop.csv,8
0,best_of_pop.csv,8
0,2023_bravohits.csv,8
0,best_of_new_age.csv,7
0,handpicked_afterlife.csv,7
0,best_of_grime.csv,7
0,1980s.csv,6
0,handpicked_gisbert.csv,6
0,1970s.csv,6
0,best_of_trip_hop.csv,5
0,best_of_hiphop.csv,4
0,best_of-country.csv,4
0,handpicked_faber.csv,3
0,handpicked_karaoke.csv,3
0,2023_hiphop_mixtape.csv,3
0,handpicked_peter_fox_radio.csv,2
0,handpicked_billie_eilish.csv,2
0,handpicked_sonne_mond_sterne.csv,2
0,best_of_neue_deutsche_welle.csv,2
0,best_of_folk.csv,2
0,best_of_electro_swing.csv,2
0,best_of_afrobeats.csv,2
0,best_of-blues.csv,2
0,2023_the_dome.csv,2
0,2020s.csv,2
0,best_of_soundtrack2.csv,1
0,best_of_reggaeton.csv,1
0,best_of_dancehall.csv,1
0,handpicked_money_boy.csv,1
0,2023_house_techno.csv,1
0,handpicked_slowdown_tuesday.csv,1
0,handpicked_the_streets.csv,1
0,handpicked_worakls.csv,1
1,handpicked_afterlife.csv,120
1,best_of_trip_hop.csv,80
1,handpicked_indie_melody.csv,71
1,best_of_melodic_death_metal.csv,54
1,2023_tech_house.csv,38
1,handpicked_hungry_music.csv,37
1,best_of_organic_house.csv,32
1,best_of_new_age.csv,30
1,handpicked_worakls.csv,26
1,best_of_eurodance.csv,25
1,best_of_house.csv,16
1,best_of_dreampop.csv,16
1,handpicked_be_svendsen.csv,14
1,best_of_deep_house.csv,11
1,best_of_soundtrack1.csv,11
1,best_of_soundtrack2.csv,9
1,handpicked_berlin.csv,9
1,best_of_metal.csv,9
1,2023_house_techno.csv,9
1,handpicked_sonne_mond_sterne.csv,7
1,handpicked_slowdown_tuesday.csv,7
1,handpicked_bravo_hits.csv,7
1,best_of_synthwave.csv,5
1,best_of_electro_swing.csv,4
1,handpicked_billie_eilish.csv,2
1,2023_bravohits.csv,2
1,2023_best_of.csv,2
1,best_of_punk.csv,1
1,best_of_trap.csv,1
1,2023_hiphop_mixtape.csv,1
1,best_of_world.csv,1
1,2023_deutschrap.csv,1
1,2010s.csv,1
1,best_of-blues_jazz_soul.csv,1
1,best_of_electronic.csv,1
1,handpicked_bremer_partymix.csv,1
1,best_of_drill.csv,1
1,1970s.csv,1
2,handpicked_berlin.csv,83
2,handpicked_gisbert.csv,59
2,handpicked_slowdown_tuesday.csv,47
2,best_of_folk.csv,32
2,handpicked_billie_eilish.csv,28
2,1970s.csv,24
2,handpicked_faber.csv,18
2,best_of_pop.csv,16
2,handpicked_bravo_hits.csv,15
2,best_of-country.csv,15
2,best_of-blues.csv,15
2,2023_best_of.csv,14
2,best_of_trap.csv,13
2,best_of_world.csv,12
2,best_of_jazz.csv,12
2,best_of-blues_jazz_soul.csv,11
2,handpicked_karaoke.csv,10
2,best_of_soul.csv,8
2,best_of-classic.csv,7
2,best_of_soundtrack1.csv,6
2,best_of_rock.csv,6
2,2020s.csv,5
2,best_of_afrobeats.csv,5
2,best_of_grime.csv,5
2,best_of_trip_hop.csv,4
2,best_of_kpop.csv,4
2,best_of_rap.csv,3
2,1990s.csv,3
2,best_of_hiphop.csv,3
2,handpicked_bremer_partymix.csv,3
2,best_of_soundtrack2.csv,3
