playlist,cluster,id
1970s.csv,3,35
1970s.csv,7,22
1970s.csv,8,19
1970s.csv,11,16
1970s.csv,14,10
1970s.csv,4,9
1970s.csv,9,8
1970s.csv,10,7
1970s.csv,16,7
1970s.csv,1,6
1970s.csv,15,6
1970s.csv,0,4
1970s.csv,2,1
1980s.csv,3,19
1980s.csv,11,12
1980s.csv,14,7
1980s.csv,8,6
1980s.csv,15,6
1980s.csv,10,5
1980s.csv,0,4
1980s.csv,9,4
1980s.csv,1,3
1980s.csv,16,3
1980s.csv,4,1
1980s.csv,7,1
1980s.csv,12,1
1990s.csv,11,21
1990s.csv,3,12
1990s.csv,14,9
1990s.csv,10,8
1990s.csv,7,6
1990s.csv,8,5
1990s.csv,0,4
1990s.csv,9,3
1990s.csv,1,2
1990s.csv,5,1
1990s.csv,15,1
2000s.csv,11,18
2000s.csv,3,13
2000s.csv,10,11
2000s.csv,1,10
2000s.csv,14,5
2000s.csv,8,4
2000s.csv,9,3
2000s.csv,15,3
2000s.csv,0,2
2000s.csv,4,2
2000s.csv,7,2
2010s.csv,3,18
2010s.csv,11,17
2010s.csv,10,13
2010s.csv,14,12
2010s.csv,0,9
2010s.csv,1,7
2010s.csv,4,4
2010s.csv,8,4
2010s.csv,9,4
2010s.csv,15,3
2010s.csv,7,2
2010s.csv,5,1
2010s.csv,12,1
2010s.csv,16,1
2020s.csv,3,8
2020s.csv,1,7
2020s.csv,8,7
2020s.csv,9,7
2020s.csv,14,6
2020s.csv,7,5
2020s.csv,11,5
2020s.csv,0,4
2020s.csv,10,4
2020s.csv,4,2
2020s.csv,15,1
2020s.csv,16,1
2023_best_of.csv,9,24
2023_best_of.csv,11,20
2023_best_of.csv,14,19
2023_best_of.csv,0,18
2023_best_of.csv,3,18
2023_best_of.csv,7,15
2023_best_of.csv,1,12
2023_best_of.csv,10,11
2023_best_of.csv,4,9
2023_best_of.csv,16,9
2023_best_of.csv,8,8
2023_best_of.csv,15,4
2023_best_of.csv,5,2
2023_best_of.csv,12,2
2023_bravohits.csv,11,8
2023_bravohits.csv,14,8
2023_bravohits.csv,0,6
2023_bravohits.csv,10,6
2023_bravohits.csv,1,5
2023_bravohits.csv,3,5
2023_bravohits.csv,9,4
2023_bravohits.csv,2,1
2023_bravohits.csv,5,1
2023_bravohits.csv,8,1
2023_bravohits.csv,16,1
2023_deutschrap.csv,9,28
2023_deutschrap.csv,11,23
2023_deutschrap.csv,4,10
2023_deutschrap.csv,14,8
2023_deutschrap.csv,1,6
2023_deutschrap.csv,8,3
2023_deutschrap.csv,3,2
2023_deutschrap.csv,0,1
2023_deutschrap.csv,5,1
2023_deutschrap.csv,10,1
2023_deutschrap.csv,12,1
2023_deutschrap.csv,15,1
2023_deutschrap.csv,16,1
2023_hiphop_mixtape.csv,9,15
2023_hiphop_mixtape.csv,1,13
2023_hiphop_mixtape.csv,14,13
2023_hiphop_mixtape.csv,11,8
2023_hiphop_mixtape.csv,4,6
2023_hiphop_mixtape.csv,0,3
2023_hiphop_mixtape.csv,3,2
2023_hiphop_mixtape.csv,8,2
2023_hiphop_mixtape.csv,16,2
2023_hiphop_mixtape.csv,2,1
2023_house_techno.csv,11,16
2023_house_techno.csv,5,8
2023_house_techno.csv,12,8
2023_house_techno.csv,3,7
2023_house_techno.csv,9,5
2023_house_techno.csv,2,4
2023_house_techno.csv,1,3
2023_house_techno.csv,10,3
2023_house_techno.csv,0,2
2023_house_techno.csv,14,2
2023_house_techno.csv,15,1
2023_tech_house.csv,12,42
2023_tech_house.csv,5,34
2023_tech_house.csv,3,27
