playlist,cluster,id
1970s.csv,42,19
1970s.csv,4,16
1970s.csv,55,10
1970s.csv,41,10
1970s.csv,35,8
1970s.csv,31,8
1970s.csv,53,7
1970s.csv,14,7
1970s.csv,20,5
1970s.csv,2,5
1970s.csv,0,5
1970s.csv,12,5
1970s.csv,37,4
1970s.csv,48,4
1970s.csv,25,4
1970s.csv,40,4
1970s.csv,34,4
1970s.csv,45,3
1970s.csv,22,3
1970s.csv,21,3
1970s.csv,13,3
1970s.csv,27,3
1970s.csv,10,2
1970s.csv,9,2
1970s.csv,32,1
1970s.csv,43,1
1970s.csv,17,1
1970s.csv,23,1
1970s.csv,49,1
1970s.csv,5,1
1980s.csv,4,10
1980s.csv,42,9
1980s.csv,55,5
1980s.csv,49,5
1980s.csv,32,5
1980s.csv,35,4
1980s.csv,48,3
1980s.csv,20,3
1980s.csv,25,3
1980s.csv,17,2
1980s.csv,37,2
1980s.csv,45,2
1980s.csv,10,2
1980s.csv,40,2
1980s.csv,2,2
1980s.csv,34,2
1980s.csv,39,1
1980s.csv,47,1
1980s.csv,0,1
1980s.csv,31,1
1980s.csv,1,1
1980s.csv,23,1
1980s.csv,22,1
1980s.csv,21,1
1980s.csv,14,1
1980s.csv,12,1
1980s.csv,27,1
1990s.csv,55,11
1990s.csv,25,7
1990s.csv,10,5
1990s.csv,2,5
1990s.csv,48,5
1990s.csv,0,4
1990s.csv,32,4
1990s.csv,4,4
1990s.csv,42,3
1990s.csv,41,3
1990s.csv,20,3
1990s.csv,39,2
1990s.csv,53,2
1990s.csv,54,1
1990s.csv,49,1
1990s.csv,43,1
1990s.csv,40,1
1990s.csv,18,1
1990s.csv,35,1
1990s.csv,34,1
1990s.csv,1,1
1990s.csv,31,1
1990s.csv,29,1
1990s.csv,8,1
1990s.csv,23,1
1990s.csv,21,1
1990s.csv,37,1
2000s.csv,55,11
2000s.csv,25,8
2000s.csv,20,7
2000s.csv,23,6
2000s.csv,18,5
2000s.csv,48,4
2000s.csv,10,3
2000s.csv,49,3
2000s.csv,27,3
2000s.csv,2,3
2000s.csv,13,2
2000s.csv,43,2
2000s.csv,31,2
2000s.csv,32,2
2000s.csv,45,2
2000s.csv,35,2
2000s.csv,47,1
2000s.csv,0,1
2000s.csv,42,1
2000s.csv,34,1
2000s.csv,24,1
2000s.csv,17,1
2000s.csv,8,1
2000s.csv,29,1
2010s.csv,55,10
2010s.csv,23,10
2010s.csv,25,7
2010s.csv,45,7
2010s.csv,43,5
2010s.csv,39,5
