cluster,playlist,id
0,best_of_metal.csv,101
0,handpicked_indie_melody.csv,63
0,best_of_melodic_death_metal.csv,56
0,handpicked_bravo_hits.csv,28
0,best_of_punk.csv,26
0,handpicked_berlin.csv,13
0,best_of_rock.csv,13
0,best_of_kpop.csv,11
0,best_of_trap.csv,10
0,handpicked_bremer_partymix.csv,10
0,best_of_britpop.csv,10
0,2023_best_of.csv,8
0,best_of_synthwave.csv,8
0,best_of_eurodance.csv,8
0,handpicked_peter_licht.csv,7
0,best_of_electronic.csv,7
0,best_of_grime.csv,6
0,best_of_rap.csv,5
0,2010s.csv,5
0,2000s.csv,5
0,best_of_house.csv,4
0,1980s.csv,4
0,handpicked_afterlife.csv,4
0,best_of_dreampop.csv,3
0,best_of_ska.csv,3
0,best_of_pop.csv,3
0,1990s.csv,3
0,handpicked_karaoke.csv,2
0,1970s.csv,2
0,best_of_new_age.csv,2
0,best_of_hiphop.csv,2
0,2023_hiphop_mixtape.csv,2
0,handpicked_sonne_mond_sterne.csv,2
0,best_of_folk.csv,1
0,best_of_electro_swing.csv,1
0,best_of_dancehall.csv,1
0,best_of-blues.csv,1
0,2023_tech_house.csv,1
0,handpicked_faber.csv,1
0,handpicked_gisbert.csv,1
0,2023_bravohits.csv,1
0,handpicked_money_boy.csv,1
0,handpicked_peter_fox_radio.csv,1
0,2020s.csv,1
1,best_of_trap.csv,35
1,best_of_rap.csv,27
1,best_of_rnb.csv,27
1,handpicked_indie_melody.csv,27
1,handpicked_bravo_hits.csv,25
1,best_of_rock.csv,24
1,handpicked_berlin.csv,22
1,best_of_trip_hop.csv,19
1,best_of_reggae.csv,15
1,2023_best_of.csv,15
1,best_of_afrobeats.csv,14
1,best_of_hiphop.csv,13
1,best_of_kpop.csv,11
1,2023_hiphop_mixtape.csv,10
1,best_of_electronic.csv,9
1,best_of_grime.csv,9
1,1970s.csv,9
1,best_of-country.csv,8
1,2023_deutschrap.csv,8
1,2020s.csv,8
1,handpicked_money_boy.csv,8
1,handpicked_slowdown_tuesday.csv,8
1,best_of_latin.csv,8
1,handpicked_bremer_partymix.csv,7
1,2000s.csv,7
1,best_of_pop.csv,7
1,1980s.csv,6
1,best_of_neue_deutsche_welle.csv,6
1,best_of_deep_house.csv,6
1,best_of_house.csv,5
1,1990s.csv,5
1,handpicked_peter_fox_radio.csv,4
1,handpicked_modus_mio.csv,4
1,handpicked_peter_licht.csv,3
1,handpicked_karaoke.csv,3
1,2023_bravohits.csv,3
1,handpicked_the_streets.csv,3
1,best_of_reggaeton.csv,3
1,best_of_eurodance.csv,3
1,best_of_electro_swing.csv,3
1,handpicked_gisbert.csv,2
1,best_of_new_age.csv,2
1,best_of-blues.csv,2
1,best_of_world.csv,2
1,2023_the_dome.csv,2
1,2010s.csv,2
1,best_of_drill.csv,2
1,handpicked_sonne_mond_sterne.csv,1
1,best_of_punk.csv,1
1,best_of_dreampop.csv,1
1,2023_house_techno.csv,1
1,handpicked_faber.csv,1
1,best_of_dancehall.csv,1
1,2023_tech_house.csv,1
1,handpicked_billie_eilish.csv,1
1,best_of_folk.csv,1
1,best_of_britpop.csv,1
1,best_of_soul.csv,1
1,best_of_ska.csv,1
1,handpicked_afterlife.csv,1
2,best_of_eurodance.csv,86
2,best_of_kpop.csv,78
2,handpicked_bravo_hits.csv,69
2,best_of_afrobeats.csv,41
2,handpicked_indie_melody.csv,40
2,best_of_electro_swing.csv,39
2,handpicked_berlin.csv,29
2,best_of_rock.csv,29
2,best_of_reggaeton.csv,22
2,best_of_ska.csv,21
2,best_of_pop.csv,20
2,1970s.csv,19
2,2023_tech_house.csv,19
2,2023_best_of.csv,18
2,best_of_rnb.csv,18
2,1990s.csv,17
2,best_of_latin.csv,13
2,1980s.csv,12
2,2000s.csv,12
2,2010s.csv,11
2,handpicked_karaoke.csv,10
2,best_of_electronic.csv,9
2,best_of_dancehall.csv,9
2,best_of_punk.csv,9
2,handpicked_bremer_partymix.csv,8
2,best_of_rap.csv,8
2,best_of_neue_deutsche_welle.csv,7
2,2023_deutschrap.csv,7
2,2023_house_techno.csv,7
2,handpicked_peter_fox_radio.csv,6
2,best_of_reggae.csv,6
2,best_of_hiphop.csv,5
2,handpicked_gisbert.csv,5
2,best_of_metal.csv,4
2,2020s.csv,4
2,best_of-blues.csv,4
2,best_of-country.csv,4
2,best_of_grime.csv,3
2,best_of_britpop.csv,3
2,2023_bravohits.csv,3
2,best_of_drill.csv,3
