playlist,cluster,id
1970s.csv,10,25
1970s.csv,14,22
1970s.csv,2,19
1970s.csv,8,17
1970s.csv,9,12
1970s.csv,15,11
1970s.csv,17,9
1970s.csv,1,9
1970s.csv,23,8
1970s.csv,6,3
1970s.csv,7,3
1970s.csv,12,3
1970s.csv,13,3
1970s.csv,0,2
1970s.csv,24,2
1970s.csv,16,1
1970s.csv,3,1
1980s.csv,2,12
1980s.csv,10,11
1980s.csv,8,7
1980s.csv,1,6
1980s.csv,7,6
1980s.csv,14,5
1980s.csv,17,5
1980s.csv,0,4
1980s.csv,12,4
1980s.csv,13,4
1980s.csv,23,4
1980s.csv,3,2
1980s.csv,18,1
1980s.csv,24,1
1990s.csv,2,17
1990s.csv,13,8
1990s.csv,23,8
1990s.csv,7,7
1990s.csv,10,6
1990s.csv,1,5
1990s.csv,8,4
1990s.csv,14,4
1990s.csv,0,3
1990s.csv,6,2
1990s.csv,15,2
1990s.csv,17,2
1990s.csv,12,1
1990s.csv,20,1
1990s.csv,21,1
1990s.csv,24,1
2000s.csv,7,14
2000s.csv,2,12
2000s.csv,6,8
2000s.csv,1,7
2000s.csv,10,6
2000s.csv,0,5
2000s.csv,14,5
2000s.csv,13,4
2000s.csv,17,4
2000s.csv,12,2
2000s.csv,18,2
2000s.csv,23,2
2000s.csv,8,1
2000s.csv,15,1
2010s.csv,7,13
2010s.csv,18,12
2010s.csv,2,11
2010s.csv,13,8
2010s.csv,17,8
2010s.csv,14,8
2010s.csv,10,7
2010s.csv,0,5
2010s.csv,23,4
2010s.csv,12,4
2010s.csv,8,3
2010s.csv,6,3
2010s.csv,1,2
2010s.csv,15,2
2010s.csv,24,2
2010s.csv,16,1
2010s.csv,5,1
2010s.csv,20,1
2010s.csv,3,1
2020s.csv,1,8
2020s.csv,10,7
2020s.csv,7,6
2020s.csv,8,6
2020s.csv,18,6
2020s.csv,13,5
2020s.csv,2,4
2020s.csv,14,4
2020s.csv,23,4
2020s.csv,9,2
2020s.csv,15,2
2020s.csv,0,1
2020s.csv,6,1
2020s.csv,17,1
2023_best_of.csv,8,21
2023_best_of.csv,18,19
2023_best_of.csv,2,18
2023_best_of.csv,7,17
2023_best_of.csv,1,15
2023_best_of.csv,13,13
2023_best_of.csv,14,12
2023_best_of.csv,10,9
2023_best_of.csv,0,8
2023_best_of.csv,23,7
2023_best_of.csv,15,6
2023_best_of.csv,9,5
2023_best_of.csv,17,4
2023_best_of.csv,12,3
2023_best_of.csv,6,3
2023_best_of.csv,16,2
2023_best_of.csv,21,2
2023_best_of.csv,22,2
2023_best_of.csv,5,1
2023_best_of.csv,3,1
2023_best_of.csv,19,1
2023_best_of.csv,20,1
2023_best_of.csv,24,1
2023_bravohits.csv,7,8
2023_bravohits.csv,13,6
2023_bravohits.csv,8,5
2023_bravohits.csv,23,4
2023_bravohits.csv,2,3
2023_bravohits.csv,1,3
2023_bravohits.csv,18,3
2023_bravohits.csv,17,3
2023_bravohits.csv,6,2
2023_bravohits.csv,10,2
2023_bravohits.csv,16,1
2023_bravohits.csv,19,1
2023_bravohits.csv,0,1
2023_bravohits.csv,14,1
2023_bravohits.csv,12,1
2023_bravohits.csv,3,1
2023_bravohits.csv,11,1
2023_deutschrap.csv,6,15
2023_deutschrap.csv,22,14
2023_deutschrap.csv,18,13
2023_deutschrap.csv,1,8
2023_deutschrap.csv,2,7
2023_deutschrap.csv,16,7
2023_deutschrap.csv,10,6
2023_deutschrap.csv,13,3
2023_deutschrap.csv,14,3
2023_deutschrap.csv,3,2
2023_deutschrap.csv,7,2
2023_deutschrap.csv,8,2
2023_deutschrap.csv,12,2
2023_deutschrap.csv,9,1
2023_deutschrap.csv,19,1
2023_hiphop_mixtape.csv,18,13
2023_hiphop_mixtape.csv,16,11
2023_hiphop_mixtape.csv,1,10
2023_hiphop_mixtape.csv,6,10
2023_hiphop_mixtape.csv,22,4
2023_hiphop_mixtape.csv,10,3
2023_hiphop_mixtape.csv,14,3
2023_hiphop_mixtape.csv,0,2
2023_hiphop_mixtape.csv,7,2
2023_hiphop_mixtape.csv,8,2
2023_hiphop_mixtape.csv,23,2
2023_hiphop_mixtape.csv,17,1
2023_hiphop_mixtape.csv,19,1
2023_hiphop_mixtape.csv,24,1
2023_house_techno.csv,20,9
2023_house_techno.csv,3,8
2023_house_techno.csv,2,7
2023_house_techno.csv,7,7
2023_house_techno.csv,18,7
2023_house_techno.csv,5,5
2023_house_techno.csv,13,4
2023_house_techno.csv,10,3
2023_house_techno.csv,19,3
2023_house_techno.csv,12,2
2023_house_techno.csv,1,1
2023_house_techno.csv,11,1
2023_house_techno.csv,17,1
2023_house_techno.csv,24,1
2023_tech_house.csv,20,40
2023_tech_house.csv,5,34
2023_tech_house.csv,3,32
2023_tech_house.csv,2,19
2023_tech_house.csv,7,13
2023_tech_house.csv,19,9
2023_tech_house.csv,18,7
2023_tech_house.csv,13,3
2023_tech_house.csv,24,3
2023_tech_house.csv,10,2
2023_tech_house.csv,0,1
2023_tech_house.csv,1,1
2023_the_dome.csv,6,5
2023_the_dome.csv,1,2
2023_the_dome.csv,8,2
2023_the_dome.csv,16,2
2023_the_dome.csv,2,1
2023_the_dome.csv,9,1
2023_the_dome.csv,12,1
2023_the_dome.csv,14,1
2023_the_dome.csv,15,1
2023_the_dome.csv,17,1
2023_the_dome.csv,18,1
2023_the_dome.csv,22,1
2023_the_dome.csv,23,1
best_of-blues.csv,9,17
best_of-blues.csv,14,10
best_of-blues.csv,10,8
best_of-blues.csv,17,7
best_of-blues.csv,8,6
best_of-blues.csv,2,4
best_of-blues.csv,11,3
best_of-blues.csv,1,2
best_of-blues.csv,12,2
best_of-blues.csv,15,2
best_of-blues.csv,20,2
best_of-blues.csv,21,2
best_of-blues.csv,0,1
best_of-blues.csv,3,1
best_of-blues.csv,7,1
best_of-blues.csv,22,1
best_of-blues_jazz_soul.csv,9,9
best_of-blues_jazz_soul.csv,8,3
best_of-blues_jazz_soul.csv,15,3
best_of-blues_jazz_soul.csv,10,2
best_of-blues_jazz_soul.csv,2,1
best_of-blues_jazz_soul.csv,11,1
best_of-blues_jazz_soul.csv,12,1
best_of-blues_jazz_soul.csv,14,1
best_of-blues_jazz_soul.csv,23,1
best_of-classic.csv,4,73
best_of-classic.csv,15,7
best_of-classic.csv,9,2
best_of-classic.csv,11,1
best_of-country.csv,14,17
best_of-country.csv,8,12
best_of-country.csv,9,11
best_of-country.csv,23,9
best_of-country.csv,1,8
best_of-country.csv,7,8
best_of-country.csv,10,7
best_of-country.csv,13,7
best_of-country.csv,15,7
best_of-country.csv,17,5
best_of-country.csv,2,4
best_of-country.csv,12,2
best_of-country.csv,18,1
best_of_afrobeats.csv,14,43
best_of_afrobeats.csv,2,41
