cluster,playlist,id
0,best_of_eurodance.csv,83
0,handpicked_indie_melody.csv,44
0,best_of_rock.csv,35
0,1970s.csv,21
0,handpicked_bravo_hits.csv,21
0,handpicked_berlin.csv,11
0,1980s.csv,10
0,1990s.csv,9
0,best_of-blues.csv,7
0,handpicked_peter_licht.csv,7
0,best_of_ska.csv,7
0,2023_house_techno.csv,6
0,handpicked_bremer_partymix.csv,6
0,handpicked_karaoke.csv,6
0,best_of_britpop.csv,5
0,best_of_trip_hop.csv,5
0,best_of_metal.csv,4
0,best_of_synthwave.csv,3
0,best_of_soul.csv,3
0,best_of_pop.csv,3
0,best_of_neue_deutsche_welle.csv,3
0,best_of_afrobeats.csv,3
0,2023_tech_house.csv,3
0,best_of-country.csv,3
0,handpicked_sonne_mond_sterne.csv,2
0,best_of_rap.csv,2
0,best_of_rnb.csv,2
0,handpicked_gisbert.csv,2
0,best_of_electronic.csv,2
0,2000s.csv,1
0,handpicked_peter_fox_radio.csv,1
0,2010s.csv,1
0,2023_best_of.csv,1
0,best_of_latin.csv,1
0,best_of_dreampop.csv,1
0,best_of_new_age.csv,1
0,best_of_folk.csv,1
0,best_of_hiphop.csv,1
0,best_of_reggae.csv,1
0,best_of_punk.csv,1
0,best_of_house.csv,1
0,best_of_electro_swing.csv,1
1,handpicked_berlin.csv,13
1,2023_best_of.csv,11
1,best_of_pop.csv,11
1,1970s.csv,8
1,best_of_new_age.csv,7
1,best_of_folk.csv,7
1,best_of-blues_jazz_soul.csv,6
1,best_of_rock.csv,6
1,handpicked_gisbert.csv,6
1,best_of-country.csv,5
1,best_of-blues.csv,5
1,handpicked_karaoke.csv,5
1,handpicked_slowdown_tuesday.csv,5
1,best_of_trip_hop.csv,5
1,handpicked_indie_melody.csv,4
1,best_of_hiphop.csv,4
1,best_of_kpop.csv,4
1,2020s.csv,4
1,best_of_soul.csv,4
1,handpicked_peter_licht.csv,3
1,handpicked_bravo_hits.csv,3
1,best_of_trap.csv,2
1,handpicked_faber.csv,2
1,handpicked_bremer_partymix.csv,2
1,best_of_rnb.csv,2
1,best_of_grime.csv,2
1,best_of_soundtrack2.csv,1
1,best_of_world.csv,1
1,best_of_soundtrack1.csv,1
1,handpicked_billie_eilish.csv,1
1,1990s.csv,1
1,best_of_rap.csv,1
1,best_of_jazz.csv,1
1,best_of_afrobeats.csv,1
1,2023_the_dome.csv,1
1,2023_hiphop_mixtape.csv,1
1,2010s.csv,1
1,handpicked_sonne_mond_sterne.csv,1
2,handpicked_indie_melody.csv,32
2,handpicked_bravo_hits.csv,23
2,best_of_rock.csv,22
2,best_of_new_age.csv,19
2,best_of_metal.csv,14
2,handpicked_berlin.csv,14
2,best_of_trap.csv,12
2,best_of_synthwave.csv,12
2,best_of_pop.csv,11
2,2010s.csv,9
2,best_of_house.csv,8
2,best_of_trip_hop.csv,6
2,handpicked_afterlife.csv,6
2,2023_best_of.csv,6
2,1980s.csv,5
2,1970s.csv,5
2,best_of_dreampop.csv,5
2,best_of-country.csv,5
2,1990s.csv,5
2,handpicked_bremer_partymix.csv,5
2,handpicked_karaoke.csv,4
2,handpicked_slowdown_tuesday.csv,4
2,2000s.csv,4
2,best_of_eurodance.csv,3
2,handpicked_gisbert.csv,3
2,best_of_kpop.csv,3
2,best_of_britpop.csv,3
2,best_of_rap.csv,3
2,best_of_rnb.csv,3
2,handpicked_sonne_mond_sterne.csv,2
2,best_of_punk.csv,2
2,best_of_grime.csv,2
2,best_of_folk.csv,2
2,2023_house_techno.csv,2
2,2023_bravohits.csv,2
2,2020s.csv,2
2,best_of_world.csv,1
2,best_of_soundtrack2.csv,1
2,best_of_hiphop.csv,1
2,handpicked_faber.csv,1
2,best_of_electronic.csv,1
2,2023_hiphop_mixtape.csv,1
2,handpicked_money_boy.csv,1
2,handpicked_peter_licht.csv,1
2,handpicked_the_streets.csv,1
2,handpicked_worakls.csv,1
3,handpicked_berlin.csv,38
3,handpicked_slowdown_tuesday.csv,20
3,best_of_folk.csv,16
3,handpicked_gisbert.csv,15
3,handpicked_billie_eilish.csv,9
3,handpicked_faber.csv,8
3,1970s.csv,8
3,best_of-country.csv,7
3,best_of_world.csv,7
3,best_of-blues.csv,5
3,best_of_trap.csv,5
3,best_of_jazz.csv,4
3,best_of-blues_jazz_soul.csv,3
3,handpicked_karaoke.csv,3
3,best_of_pop.csv,3
3,best_of-classic.csv,2
3,1990s.csv,2
3,2023_best_of.csv,2
3,best_of_neue_deutsche_welle.csv,2
3,best_of_soul.csv,2
3,best_of_new_age.csv,2
3,best_of_trip_hop.csv,1
3,1980s.csv,1
3,2020s.csv,1
3,handpicked_bravo_hits.csv,1
3,2000s.csv,1
3,best_of_grime.csv,1
3,best_of_afrobeats.csv,1
3,best_of_soundtrack2.csv,1
4,best_of_rap.csv,57
4,best_of_rnb.csv,32
4,handpicked_bravo_hits.csv,30
4,best_of_dancehall.csv,27
4,best_of_trap.csv,22
4,best_of_grime.csv,17
4,best_of_reggaeton.csv,14
4,best_of_kpop.csv,14
4,handpicked_berlin.csv,10
4,best_of_afrobeats.csv,9
4,2023_deutschrap.csv,9
4,handpicked_money_boy.csv,9
4,best_of_hiphop.csv,8
4,best_of_electro_swing.csv,6
4,2023_best_of.csv,6
4,best_of_latin.csv,6
4,handpicked_modus_mio.csv,5
4,2000s.csv,5
4,2023_the_dome.csv,4
4,best_of_trip_hop.csv,4
4,best_of_reggae.csv,4
4,best_of_drill.csv,3
4,2020s.csv,3
4,handpicked_karaoke.csv,2
4,1990s.csv,2
4,2023_hiphop_mixtape.csv,2
4,2023_bravohits.csv,2
4,2010s.csv,2
4,handpicked_the_streets.csv,2
4,best_of_rock.csv,1
4,best_of_eurodance.csv,1
4,best_of_electronic.csv,1
4,best_of_deep_house.csv,1
4,2023_tech_house.csv,1
4,handpicked_peter_fox_radio.csv,1
4,handpicked_slowdown_tuesday.csv,1
5,handpicked_afterlife.csv,53
5,2023_tech_house.csv,30
5,handpicked_indie_melody.csv,18
5,best_of_eurodance.csv,17
5,best_of_house.csv,11
5,best_of_new_age.csv,10
5,best_of_organic_house.csv,8
5,2023_house_techno.csv,5
5,best_of_electro_swing.csv,4
5,handpicked_bravo_hits.csv,3
5,handpicked_berlin.csv,3
5,best_of_deep_house.csv,2
5,handpicked_slowdown_tuesday.csv,2
5,2023_best_of.csv,2
5,best_of_trip_hop.csv,2
5,handpicked_sonne_mond_sterne.csv,2
5,handpicked_billie_eilish.csv,1
5,handpicked_hungry_music.csv,1
5,2010s.csv,1
5,best_of_synthwave.csv,1
5,best_of_soundtrack2.csv,1
5,best_of_britpop.csv,1
5,2023_deutschrap.csv,1
5,2023_bravohits.csv,1
5,handpicked_worakls.csv,1
6,handpicked_bravo_hits.csv,41
6,best_of_kpop.csv,40
6,best_of_eurodance.csv,38
6,best_of_afrobeats.csv,19
6,best_of_electro_swing.csv,18
6,best_of_rock.csv,16
6,2023_best_of.csv,16
6,handpicked_berlin.csv,16
6,handpicked_indie_melody.csv,15
6,2023_house_techno.csv,11
6,best_of_pop.csv,11
6,best_of_electronic.csv,11
6,2023_tech_house.csv,9
6,1980s.csv,8
6,best_of_reggaeton.csv,8
6,handpicked_karaoke.csv,8
6,2010s.csv,7
6,best_of_ska.csv,6
6,best_of_trap.csv,6
6,best_of_rnb.csv,6
6,best_of_punk.csv,6
6,1970s.csv,6
6,best_of_britpop.csv,5
6,best_of_rap.csv,5
6,2000s.csv,5
6,best_of_soul.csv,5
6,1990s.csv,5
6,best_of_house.csv,4
6,handpicked_peter_fox_radio.csv,4
6,best_of_reggae.csv,4
6,best_of-country.csv,3
6,handpicked_gisbert.csv,3
6,handpicked_bremer_partymix.csv,3
6,best_of_latin.csv,3
6,best_of_hiphop.csv,3
6,best_of_dancehall.csv,3
6,best_of_metal.csv,3
6,best_of_drill.csv,2
6,handpicked_manu_chao.csv,2
6,2023_deutschrap.csv,2
6,2023_bravohits.csv,2
6,2020s.csv,2
6,best_of_folk.csv,2
6,handpicked_sonne_mond_sterne.csv,2
6,2023_the_dome.csv,1
6,best_of_dreampop.csv,1
6,best_of_neue_deutsche_welle.csv,1
6,handpicked_the_streets.csv,1
7,best_of-classic.csv,22
7,best_of_soundtrack1.csv,9
8,best_of_grime.csv,28
8,best_of_drill.csv,18
8,best_of_trap.csv,12
8,handpicked_money_boy.csv,9
8,best_of_rap.csv,9
8,handpicked_berlin.csv,5
8,handpicked_the_streets.csv,4
8,2023_deutschrap.csv,4
8,best_of_dancehall.csv,3
8,best_of_hiphop.csv,3
8,handpicked_bravo_hits.csv,2
8,handpicked_billie_eilish.csv,2
8,2023_best_of.csv,2
8,best_of_afrobeats.csv,2
8,2023_hiphop_mixtape.csv,2
8,best_of_trip_hop.csv,1
8,best_of_rnb.csv,1
8,best_of_pop.csv,1
8,handpicked_modus_mio.csv,1
8,handpicked_sonne_mond_sterne.csv,1
8,best_of_reggae.csv,1
9,best_of_metal.csv,59
9,best_of_melodic_death_metal.csv,39
9,handpicked_indie_melody.csv,24
9,best_of_punk.csv,20
9,best_of_ska.csv,8
9,best_of_rock.csv,8
9,best_of_kpop.csv,6
9,handpicked_bravo_hits.csv,6
9,best_of_britpop.csv,4
9,2010s.csv,3
9,handpicked_berlin.csv,3
9,best_of_rap.csv,3
9,1980s.csv,2
9,best_of_synthwave.csv,2
9,1970s.csv,2
9,best_of_dreampop.csv,2
9,best_of_afrobeats.csv,2
9,2000s.csv,2
9,best_of_electro_swing.csv,1
9,best_of_pop.csv,1
9,best_of_dancehall.csv,1
9,best_of-country.csv,1
9,2023_hiphop_mixtape.csv,1
9,2023_bravohits.csv,1
9,2023_best_of.csv,1
9,2020s.csv,1
9,handpicked_bremer_partymix.csv,1
9,handpicked_faber.csv,1
9,handpicked_peter_fox_radio.csv,1
10,best_of_trip_hop.csv,9
10,best_of_rock.csv,7
10,best_of-country.csv,6
10,best_of_neue_deutsche_welle.csv,5
10,best_of_world.csv,5
10,best_of-blues.csv,5
10,best_of_afrobeats.csv,5
10,handpicked_indie_melody.csv,5
10,handpicked_bravo_hits.csv,5
10,handpicked_bremer_partymix.csv,4
10,best_of_reggae.csv,4
10,best_of_trap.csv,4
10,handpicked_berlin.csv,4
10,1970s.csv,4
10,handpicked_karaoke.csv,3
10,handpicked_peter_licht.csv,3
10,best_of_rnb.csv,3
10,handpicked_gisbert.csv,3
10,best_of_folk.csv,2
10,best_of_soul.csv,2
10,2023_deutschrap.csv,2
10,2023_best_of.csv,2
10,1980s.csv,2
10,1990s.csv,2
10,handpicked_manu_chao.csv,1
10,best_of_pop.csv,1
10,best_of_ska.csv,1
10,best_of_rap.csv,1
10,best_of_punk.csv,1
10,best_of_latin.csv,1
10,best_of_kpop.csv,1
10,best_of_jazz.csv,1
10,best_of_grime.csv,1
10,best_of_electro_swing.csv,1
10,best_of_britpop.csv,1
10,2020s.csv,1
10,2010s.csv,1
10,2000s.csv,1
10,handpicked_sonne_mond_sterne.csv,1
11,handpicked_berlin.csv,16
11,handpicked_gisbert.csv,13
11,handpicked_slowdown_tuesday.csv,4
11,best_of_trap.csv,4
11,best_of_trip_hop.csv,3
11,best_of-blues.csv,3
11,best_of_folk.csv,3
11,handpicked_manu_chao.csv,3
11,handpicked_bravo_hits.csv,3
11,best_of_rock.csv,2
11,best_of_world.csv,2
11,1970s.csv,1
11,handpicked_peter_licht.csv,1
11,handpicked_billie_eilish.csv,1
11,best_of_synthwave.csv,1
11,1990s.csv,1
11,best_of_soul.csv,1
11,best_of_new_age.csv,1
11,best_of_metal.csv,1
11,best_of_kpop.csv,1
11,best_of_hiphop.csv,1
11,best_of_deep_house.csv,1
11,best_of_afrobeats.csv,1
11,handpicked_sonne_mond_sterne.csv,1
12,best_of-classic.csv,24
