cluster,playlist,id
0,best_of_trap.csv,109
0,best_of_rap.csv,62
0,best_of_rock.csv,57
0,best_of_grime.csv,50
0,handpicked_bravo_hits.csv,48
0,handpicked_indie_melody.csv,41
0,handpicked_berlin.csv,38
0,best_of_hiphop.csv,36
0,handpicked_money_boy.csv,30
0,2023_best_of.csv,27
0,best_of_kpop.csv,24
0,best_of_pop.csv,22
0,2023_hiphop_mixtape.csv,20
0,best_of_rnb.csv,19
0,2010s.csv,18
0,best_of_trip_hop.csv,16
0,best_of-country.csv,16
0,best_of_dancehall.csv,14
0,best_of_house.csv,14
0,handpicked_gisbert.csv,12
0,handpicked_karaoke.csv,12
0,best_of_metal.csv,11
0,1970s.csv,11
0,best_of_new_age.csv,11
0,2023_deutschrap.csv,11
0,2023_bravohits.csv,11
0,2020s.csv,11
0,best_of_drill.csv,11
0,handpicked_bremer_partymix.csv,10
0,2000s.csv,10
0,1990s.csv,10
0,handpicked_the_streets.csv,10
0,best_of_dreampop.csv,8
0,handpicked_slowdown_tuesday.csv,8
0,best_of_electronic.csv,8
0,best_of_synthwave.csv,8
0,best_of_reggaeton.csv,7
0,1980s.csv,7
0,handpicked_modus_mio.csv,7
0,best_of_latin.csv,7
0,best_of_reggae.csv,7
0,best_of_neue_deutsche_welle.csv,6
0,handpicked_peter_licht.csv,6
0,2023_house_techno.csv,6
0,best_of_britpop.csv,6
0,best_of_afrobeats.csv,5
0,best_of_eurodance.csv,5
0,best_of_deep_house.csv,4
0,handpicked_billie_eilish.csv,4
0,handpicked_peter_fox_radio.csv,3
0,best_of_folk.csv,3
0,2023_the_dome.csv,3
0,best_of_punk.csv,3
0,handpicked_be_svendsen.csv,2
0,handpicked_afterlife.csv,2
0,best_of_world.csv,2
0,handpicked_faber.csv,1
0,best_of_soundtrack2.csv,1
0,best_of_soul.csv,1
0,best_of_electro_swing.csv,1
0,handpicked_sonne_mond_sterne.csv,1
0,2023_tech_house.csv,1
1,best_of_eurodance.csv,112
1,best_of_kpop.csv,103
1,handpicked_bravo_hits.csv,91
1,handpicked_indie_melody.csv,82
1,best_of_afrobeats.csv,78
1,best_of_rnb.csv,65
1,best_of_rap.csv,64
1,best_of_grime.csv,63
1,best_of_electro_swing.csv,56
1,handpicked_berlin.csv,45
1,best_of_trap.csv,41
1,2023_deutschrap.csv,34
1,best_of_reggaeton.csv,34
1,best_of_dancehall.csv,32
1,best_of_electronic.csv,26
1,best_of_pop.csv,26
1,2023_best_of.csv,26
1,best_of_rock.csv,26
1,best_of_reggae.csv,25
1,1970s.csv,25
1,best_of_latin.csv,24
1,best_of_drill.csv,23
1,1990s.csv,22
1,2000s.csv,21
1,best_of_ska.csv,20
1,handpicked_bremer_partymix.csv,20
1,2010s.csv,20
1,2023_house_techno.csv,16
1,best_of_trip_hop.csv,16
1,2023_tech_house.csv,15
1,1980s.csv,14
1,2023_hiphop_mixtape.csv,13
1,handpicked_peter_fox_radio.csv,13
1,best_of_hiphop.csv,13
1,handpicked_money_boy.csv,11
1,best_of_neue_deutsche_welle.csv,11
1,handpicked_karaoke.csv,10
1,best_of_soul.csv,10
1,best_of_house.csv,8
1,2023_bravohits.csv,8
1,handpicked_modus_mio.csv,8
1,handpicked_the_streets.csv,7
1,2020s.csv,7
1,best_of-blues.csv,7
1,best_of_britpop.csv,7
1,best_of_metal.csv,6
1,2023_the_dome.csv,6
1,best_of_deep_house.csv,5
1,handpicked_peter_licht.csv,5
1,handpicked_gisbert.csv,4
1,handpicked_sonne_mond_sterne.csv,3
1,handpicked_slowdown_tuesday.csv,3
1,handpicked_manu_chao.csv,3
1,best_of_new_age.csv,3
1,handpicked_faber.csv,3
1,best_of_dreampop.csv,3
1,best_of_world.csv,3
1,best_of_punk.csv,3
1,best_of_folk.csv,2
1,handpicked_billie_eilish.csv,2
1,best_of_synthwave.csv,1
1,best_of_melodic_death_metal.csv,1
1,handpicked_be_svendsen.csv,1
1,best_of_soundtrack1.csv,1
2,handpicked_berlin.csv,78
2,handpicked_gisbert.csv,52
2,handpicked_slowdown_tuesday.csv,36
2,1970s.csv,26
2,best_of_folk.csv,26
2,best_of-country.csv,21
2,best_of_pop.csv,19
2,handpicked_billie_eilish.csv,17
2,2023_best_of.csv,17
2,handpicked_bravo_hits.csv,15
2,best_of_rock.csv,14
2,best_of-blues.csv,13
2,best_of_trap.csv,9
2,handpicked_karaoke.csv,8
2,best_of-blues_jazz_soul.csv,7
2,best_of_world.csv,7
2,best_of_soul.csv,7
2,best_of-classic.csv,6
2,1990s.csv,6
2,best_of_trip_hop.csv,6
2,2020s.csv,5
2,handpicked_faber.csv,4
2,best_of_soundtrack1.csv,4
2,best_of_grime.csv,4
2,best_of_jazz.csv,4
2,best_of_kpop.csv,4
2,handpicked_the_streets.csv,3
2,best_of_afrobeats.csv,3
2,1980s.csv,3
2,best_of_new_age.csv,3
2,best_of_neue_deutsche_welle.csv,3
2,best_of_dreampop.csv,3
2,best_of_rnb.csv,3
2,handpicked_sonne_mond_sterne.csv,2
2,2000s.csv,2
2,handpicked_peter_licht.csv,2
2,2010s.csv,2
2,handpicked_manu_chao.csv,1
2,handpicked_money_boy.csv,1
2,best_of_soundtrack2.csv,1
2,handpicked_indie_melody.csv,1
2,handpicked_bremer_partymix.csv,1
2,best_of_drill.csv,1
2,best_of_punk.csv,1
2,best_of_rap.csv,1
3,handpicked_bravo_hits.csv,93
3,best_of_kpop.csv,79
3,handpicked_indie_melody.csv,70
3,best_of_eurodance.csv,66
3,best_of_rock.csv,66
3,handpicked_berlin.csv,54
3,best_of_ska.csv,47
3,best_of_afrobeats.csv,46
3,best_of_rap.csv,45
3,best_of_rnb.csv,45
3,1970s.csv,39
3,best_of_reggaeton.csv,33
3,best_of_electro_swing.csv,33
3,2023_tech_house.csv,32
3,best_of_pop.csv,32
3,best_of_reggae.csv,30
3,best_of_dancehall.csv,29
3,best_of-country.csv,25
3,2023_best_of.csv,25
3,best_of_trap.csv,21
3,1980s.csv,21
3,best_of_trip_hop.csv,20
3,2010s.csv,20
3,best_of_punk.csv,19
3,handpicked_karaoke.csv,19
3,handpicked_bremer_partymix.csv,18
3,handpicked_gisbert.csv,18
3,best_of_latin.csv,18
3,best_of_neue_deutsche_welle.csv,17
3,2000s.csv,17
3,best_of_grime.csv,15
3,1990s.csv,14
3,handpicked_money_boy.csv,12
3,best_of_hiphop.csv,12
3,best_of_soul.csv,12
3,handpicked_peter_licht.csv,11
3,best_of-blues.csv,11
3,2020s.csv,10
3,handpicked_peter_fox_radio.csv,10
3,2023_house_techno.csv,8
3,best_of_britpop.csv,8
3,best_of_drill.csv,8
3,best_of_electronic.csv,7
3,2023_bravohits.csv,7
3,best_of_metal.csv,6
3,2023_hiphop_mixtape.csv,6
3,2023_deutschrap.csv,5
3,best_of_house.csv,4
3,handpicked_the_streets.csv,4
3,best_of_world.csv,3
3,best_of_synthwave.csv,3
3,best_of-blues_jazz_soul.csv,3
3,handpicked_modus_mio.csv,3
3,best_of_deep_house.csv,2
3,best_of_dreampop.csv,2
3,handpicked_slowdown_tuesday.csv,2
3,handpicked_sonne_mond_sterne.csv,2
3,handpicked_faber.csv,1
3,2023_the_dome.csv,1
3,best_of_folk.csv,1
4,handpicked_indie_melody.csv,114
4,best_of_metal.csv,80
4,handpicked_bravo_hits.csv,69
4,best_of_punk.csv,47
4,best_of_kpop.csv,38
4,best_of_rock.csv,34
4,handpicked_berlin.csv,34
4,best_of_melodic_death_metal.csv,33
4,best_of_eurodance.csv,22
4,best_of_britpop.csv,18
4,best_of_grime.csv,16
4,2010s.csv,15
4,best_of_ska.csv,14
4,handpicked_bremer_partymix.csv,13
4,best_of_rap.csv,13
4,best_of_electronic.csv,12
4,2000s.csv,12
4,2023_tech_house.csv,11
4,best_of_trap.csv,11
4,2023_best_of.csv,10
4,handpicked_peter_licht.csv,10
4,best_of_pop.csv,10
4,best_of-country.csv,9
4,handpicked_karaoke.csv,8
4,1980s.csv,8
4,1970s.csv,8
4,1990s.csv,8
4,best_of_house.csv,7
4,handpicked_peter_fox_radio.csv,7
4,best_of_hiphop.csv,7
4,best_of_afrobeats.csv,6
4,best_of_electro_swing.csv,6
4,2023_bravohits.csv,5
4,best_of_trip_hop.csv,5
4,best_of_neue_deutsche_welle.csv,5
4,best_of_synthwave.csv,4
4,2020s.csv,4
4,best_of_dreampop.csv,4
4,best_of_rnb.csv,3
4,handpicked_sonne_mond_sterne.csv,3
4,best_of_folk.csv,3
4,handpicked_faber.csv,2
4,handpicked_gisbert.csv,2
4,2023_house_techno.csv,2
4,best_of_reggaeton.csv,2
4,best_of_dancehall.csv,1
4,2023_deutschrap.csv,1
4,handpicked_billie_eilish.csv,1
4,2023_the_dome.csv,1
4,handpicked_afterlife.csv,1
4,best_of-blues.csv,1
4,best_of_new_age.csv,1
4,best_of_soundtrack2.csv,1
4,handpicked_the_streets.csv,1
5,best_of_soundtrack1.csv,32
5,best_of-classic.csv,25
5,best_of_soundtrack2.csv,15
5,handpicked_worakls.csv,9
5,best_of_new_age.csv,7
5,handpicked_slowdown_tuesday.csv,5
5,best_of_trip_hop.csv,5
5,handpicked_indie_melody.csv,4
5,best_of_folk.csv,3
5,handpicked_billie_eilish.csv,3
5,best_of_jazz.csv,2
5,best_of_world.csv,2
5,handpicked_be_svendsen.csv,2
5,handpicked_berlin.csv,2
5,handpicked_gisbert.csv,2
5,handpicked_hungry_music.csv,2
5,best_of_soul.csv,1
5,best_of_melodic_death_metal.csv,1
5,best_of_trap.csv,1
5,best_of_dreampop.csv,1
5,handpicked_sonne_mond_sterne.csv,1
5,best_of-blues.csv,1
6,handpicked_afterlife.csv,68
6,best_of_trip_hop.csv,66
6,handpicked_indie_melody.csv,58
6,best_of_melodic_death_metal.csv,35
6,2023_tech_house.csv,34
6,best_of_deep_house.csv,30
6,best_of_eurodance.csv,29
6,best_of_organic_house.csv,25
6,handpicked_hungry_music.csv,23
6,best_of_new_age.csv,19
6,best_of_electro_swing.csv,16
6,handpicked_bravo_hits.csv,15
6,handpicked_worakls.csv,14
6,handpicked_berlin.csv,12
6,best_of_house.csv,12
6,handpicked_be_svendsen.csv,11
6,2023_house_techno.csv,9
6,best_of_metal.csv,7
6,best_of_soundtrack2.csv,5
6,handpicked_sonne_mond_sterne.csv,5
6,best_of_dreampop.csv,5
6,handpicked_slowdown_tuesday.csv,4
6,best_of_synthwave.csv,3
6,2023_deutschrap.csv,2
6,best_of_ska.csv,2
6,2023_best_of.csv,2
6,best_of_punk.csv,2
6,handpicked_billie_eilish.csv,1
6,handpicked_bremer_partymix.csv,1
6,2023_bravohits.csv,1
6,best_of_grime.csv,1
6,best_of_world.csv,1
6,best_of-blues_jazz_soul.csv,1
6,best_of_soundtrack1.csv,1
6,best_of_rock.csv,1
6,best_of_rap.csv,1
6,2010s.csv,1
6,best_of_neue_deutsche_welle.csv,1
6,best_of_electronic.csv,1
6,best_of_latin.csv,1
6,1990s.csv,1
7,best_of_trap.csv,98
7,handpicked_indie_melody.csv,89
7,best_of_metal.csv,79
7,best_of_rap.csv,70
7,best_of_grime.csv,68
7,best_of_kpop.csv,55
7,handpicked_bravo_hits.csv,50
7,2023_best_of.csv,38
7,handpicked_berlin.csv,38
7,best_of_electronic.csv,31
7,best_of_melodic_death_metal.csv,30
7,best_of_rnb.csv,25
7,best_of_eurodance.csv,22
7,best_of_rock.csv,22
7,best_of_trip_hop.csv,21
7,best_of_pop.csv,20
7,best_of_new_age.csv,20
7,handpicked_money_boy.csv,20
7,2023_hiphop_mixtape.csv,15
7,best_of_house.csv,15
7,best_of_hiphop.csv,15
7,2023_deutschrap.csv,15
7,best_of_punk.csv,13
7,2010s.csv,13
7,handpicked_bremer_partymix.csv,11
7,best_of_afrobeats.csv,11
7,handpicked_slowdown_tuesday.csv,10
7,best_of_latin.csv,10
7,handpicked_gisbert.csv,10
7,handpicked_afterlife.csv,10
7,2023_bravohits.csv,9
7,best_of_synthwave.csv,9
7,2020s.csv,9
7,handpicked_faber.csv,8
7,1980s.csv,8
7,best_of_britpop.csv,8
7,1970s.csv,7
7,best_of_drill.csv,7
7,handpicked_sonne_mond_sterne.csv,7
7,handpicked_modus_mio.csv,6
7,1990s.csv,6
7,best_of_electro_swing.csv,6
7,best_of_dreampop.csv,6
7,2023_house_techno.csv,6
7,best_of_dancehall.csv,6
7,handpicked_the_streets.csv,6
7,handpicked_billie_eilish.csv,5
7,best_of_reggaeton.csv,5
7,handpicked_peter_licht.csv,5
7,2023_tech_house.csv,5
7,2023_the_dome.csv,5
7,2000s.csv,4
7,handpicked_peter_fox_radio.csv,4
7,best_of_deep_house.csv,4
7,handpicked_karaoke.csv,4
7,best_of_reggae.csv,3
7,best_of_ska.csv,3
7,best_of_folk.csv,3
7,best_of-blues.csv,2
7,best_of_neue_deutsche_welle.csv,1
7,handpicked_be_svendsen.csv,1
7,best_of_world.csv,1
7,best_of_soundtrack2.csv,1
7,best_of_soul.csv,1
7,best_of-country.csv,1
7,best_of-blues_jazz_soul.csv,1
7,handpicked_worakls.csv,1
8,handpicked_indie_melody.csv,99
8,best_of_trip_hop.csv,80
8,2023_tech_house.csv,66
8,handpicked_afterlife.csv,57
8,best_of_eurodance.csv,39
8,best_of_melodic_death_metal.csv,29
8,best_of_organic_house.csv,25
8,best_of_electro_swing.csv,18
8,best_of_new_age.csv,15
8,handpicked_be_svendsen.csv,15
8,best_of_dreampop.csv,15
8,handpicked_hungry_music.csv,13
8,handpicked_bravo_hits.csv,13
8,2023_house_techno.csv,12
8,best_of_deep_house.csv,12
8,handpicked_worakls.csv,11
8,handpicked_berlin.csv,9
8,best_of_house.csv,7
8,best_of_soundtrack1.csv,7
8,best_of_metal.csv,5
8,handpicked_sonne_mond_sterne.csv,4
8,best_of-blues.csv,4
8,best_of_punk.csv,4
8,best_of_soundtrack2.csv,4
8,best_of_electronic.csv,3
8,best_of_soul.csv,3
8,handpicked_slowdown_tuesday.csv,3
8,best_of_synthwave.csv,3
8,best_of_rock.csv,2
8,best_of_britpop.csv,2
8,handpicked_billie_eilish.csv,2
8,2023_best_of.csv,2
8,best_of_ska.csv,1
8,best_of_trap.csv,1
8,1980s.csv,1
8,best_of_world.csv,1
8,2023_hiphop_mixtape.csv,1
8,2023_deutschrap.csv,1
8,best_of_neue_deutsche_welle.csv,1
8,2023_bravohits.csv,1
8,2010s.csv,1
8,best_of_drill.csv,1
8,best_of_jazz.csv,1
8,1970s.csv,1
9,best_of_grime.csv,43
9,handpicked_berlin.csv,35
9,handpicked_faber.csv,24
9,handpicked_slowdown_tuesday.csv,23
9,best_of_trap.csv,22
9,handpicked_gisbert.csv,21
9,best_of_world.csv,18
9,best_of_rap.csv,18
9,handpicked_billie_eilish.csv,17
9,2023_best_of.csv,16
9,best_of_drill.csv,15
9,2023_deutschrap.csv,13
9,1970s.csv,12
9,handpicked_bravo_hits.csv,12
9,handpicked_indie_melody.csv,11
9,best_of_folk.csv,11
9,best_of_afrobeats.csv,10
9,best_of_dancehall.csv,10
9,best_of_jazz.csv,10
9,handpicked_manu_chao.csv,9
9,best_of_pop.csv,9
9,best_of-blues.csv,9
9,handpicked_bremer_partymix.csv,8
9,best_of_trip_hop.csv,7
9,best_of_rnb.csv,7
9,handpicked_money_boy.csv,7
9,best_of_new_age.csv,7
9,best_of-blues_jazz_soul.csv,7
9,2023_hiphop_mixtape.csv,6
9,best_of_soul.csv,6
9,handpicked_karaoke.csv,5
9,best_of_rock.csv,5
9,best_of_hiphop.csv,5
9,best_of_kpop.csv,5
9,best_of_reggae.csv,5
9,best_of_soundtrack2.csv,4
9,best_of_reggaeton.csv,3
9,handpicked_sonne_mond_sterne.csv,3
9,best_of_house.csv,3
9,best_of_electronic.csv,3
9,handpicked_modus_mio.csv,3
9,2020s.csv,3
9,2010s.csv,2
9,handpicked_peter_licht.csv,2
9,handpicked_peter_fox_radio.csv,2
9,best_of_eurodance.csv,2
9,2023_the_dome.csv,2
9,2023_bravohits.csv,2
9,best_of_latin.csv,2
9,1980s.csv,2
9,handpicked_the_streets.csv,2
9,best_of_neue_deutsche_welle.csv,1
9,best_of-classic.csv,1
9,best_of-country.csv,1
9,best_of_electro_swing.csv,1
9,best_of_soundtrack1.csv,1
10,best_of_grime.csv,57
10,handpicked_berlin.csv,38
10,best_of_drill.csv,34
10,best_of_afrobeats.csv,28
10,best_of_rock.csv,27
10,best_of-country.csv,25
10,handpicked_bravo_hits.csv,24
10,best_of-blues.csv,21
10,1970s.csv,21
10,best_of_trap.csv,16
10,best_of_soul.csv,15
10,best_of_electro_swing.csv,14
10,handpicked_indie_melody.csv,12
10,best_of_reggae.csv,11
10,best_of_rap.csv,11
10,best_of_kpop.csv,9
10,best_of_world.csv,9
10,best_of_dancehall.csv,9
10,2020s.csv,8
10,1980s.csv,8
10,2023_best_of.csv,8
10,handpicked_peter_fox_radio.csv,7
10,best_of_rnb.csv,7
10,best_of_reggaeton.csv,7
10,2000s.csv,7
10,best_of_electronic.csv,7
10,best_of_pop.csv,7
10,handpicked_karaoke.csv,7
10,handpicked_money_boy.csv,7
10,handpicked_gisbert.csv,6
