playlist,cluster,id
1970s.csv,3,39
1970s.csv,2,26
1970s.csv,1,25
1970s.csv,10,21
1970s.csv,9,12
1970s.csv,0,11
1970s.csv,4,8
1970s.csv,7,7
1970s.csv,8,1
1980s.csv,3,21
1980s.csv,1,14
1980s.csv,4,8
1980s.csv,7,8
1980s.csv,10,8
1980s.csv,0,7
1980s.csv,2,3
1980s.csv,9,2
1980s.csv,8,1
1990s.csv,1,22
1990s.csv,3,14
1990s.csv,0,10
1990s.csv,4,8
1990s.csv,2,6
1990s.csv,7,6
1990s.csv,10,5
1990s.csv,6,1
2000s.csv,1,21
2000s.csv,3,17
2000s.csv,4,12
2000s.csv,0,10
2000s.csv,10,7
2000s.csv,7,4
2000s.csv,2,2
2010s.csv,1,20
2010s.csv,3,20
2010s.csv,0,18
2010s.csv,4,15
2010s.csv,7,13
2010s.csv,10,4
2010s.csv,2,2
2010s.csv,9,2
2010s.csv,6,1
2010s.csv,8,1
2020s.csv,0,11
2020s.csv,3,10
2020s.csv,7,9
2020s.csv,10,8
2020s.csv,1,7
2020s.csv,2,5
2020s.csv,4,4
2020s.csv,9,3
2023_best_of.csv,7,38
2023_best_of.csv,0,27
2023_best_of.csv,1,26
2023_best_of.csv,3,25
2023_best_of.csv,2,17
2023_best_of.csv,9,16
2023_best_of.csv,4,10
2023_best_of.csv,10,8
2023_best_of.csv,6,2
2023_best_of.csv,8,2
2023_bravohits.csv,0,11
2023_bravohits.csv,7,9
2023_bravohits.csv,1,8
2023_bravohits.csv,3,7
2023_bravohits.csv,4,5
2023_bravohits.csv,9,2
2023_bravohits.csv,10,2
2023_bravohits.csv,6,1
2023_bravohits.csv,8,1
2023_deutschrap.csv,1,34
2023_deutschrap.csv,7,15
2023_deutschrap.csv,9,13
2023_deutschrap.csv,0,11
2023_deutschrap.csv,3,5
2023_deutschrap.csv,10,4
2023_deutschrap.csv,6,2
2023_deutschrap.csv,4,1
2023_deutschrap.csv,8,1
2023_hiphop_mixtape.csv,0,20
2023_hiphop_mixtape.csv,7,15
2023_hiphop_mixtape.csv,1,13
2023_hiphop_mixtape.csv,3,6
2023_hiphop_mixtape.csv,9,6
2023_hiphop_mixtape.csv,10,4
2023_hiphop_mixtape.csv,8,1
2023_house_techno.csv,1,16
2023_house_techno.csv,8,12
2023_house_techno.csv,6,9
2023_house_techno.csv,3,8
2023_house_techno.csv,0,6
2023_house_techno.csv,7,6
2023_house_techno.csv,4,2
2023_tech_house.csv,8,66
2023_tech_house.csv,6,34
2023_tech_house.csv,3,32
2023_tech_house.csv,1,15
2023_tech_house.csv,4,11
2023_tech_house.csv,7,5
2023_tech_house.csv,0,1
2023_the_dome.csv,1,6
2023_the_dome.csv,7,5
2023_the_dome.csv,0,3
2023_the_dome.csv,9,2
2023_the_dome.csv,10,2
2023_the_dome.csv,3,1
2023_the_dome.csv,4,1
best_of-blues.csv,10,21
best_of-blues.csv,2,13
