playlist,cluster,id
1970s.csv,15,22
1970s.csv,13,21
1970s.csv,10,20
1970s.csv,5,17
1970s.csv,7,13
1970s.csv,19,10
1970s.csv,24,10
1970s.csv,18,7
1970s.csv,17,6
1970s.csv,22,6
1970s.csv,11,5
1970s.csv,21,5
1970s.csv,1,2
1970s.csv,8,2
1970s.csv,0,2
1970s.csv,9,1
1970s.csv,16,1
1980s.csv,10,13
1980s.csv,7,10
1980s.csv,15,10
1980s.csv,21,6
1980s.csv,24,6
1980s.csv,17,5
1980s.csv,5,4
1980s.csv,18,4
1980s.csv,0,3
1980s.csv,1,3
1980s.csv,22,3
1980s.csv,8,1
1980s.csv,11,1
1980s.csv,13,1
1980s.csv,14,1
1980s.csv,19,1
1990s.csv,7,16
1990s.csv,24,13
1990s.csv,10,10
1990s.csv,18,9
1990s.csv,0,5
1990s.csv,15,4
1990s.csv,22,4
1990s.csv,5,3
1990s.csv,13,3
1990s.csv,1,1
1990s.csv,4,1
1990s.csv,17,1
1990s.csv,21,1
1990s.csv,23,1
2000s.csv,22,14
2000s.csv,7,11
2000s.csv,15,10
2000s.csv,18,9
2000s.csv,10,6
2000s.csv,0,5
2000s.csv,5,4
2000s.csv,24,4
2000s.csv,21,3
2000s.csv,1,2
2000s.csv,13,2
2000s.csv,23,2
2000s.csv,9,1
2010s.csv,22,17
2010s.csv,10,11
2010s.csv,7,11
2010s.csv,24,7
2010s.csv,1,7
2010s.csv,8,6
2010s.csv,0,6
2010s.csv,5,4
2010s.csv,15,4
2010s.csv,17,4
2010s.csv,18,4
2010s.csv,23,4
2010s.csv,19,3
2010s.csv,21,2
2010s.csv,13,2
2010s.csv,9,1
2010s.csv,6,1
2010s.csv,14,1
2010s.csv,4,1
2020s.csv,22,9
2020s.csv,18,7
2020s.csv,15,6
2020s.csv,5,5
2020s.csv,13,5
2020s.csv,24,5
2020s.csv,10,4
2020s.csv,17,4
2020s.csv,1,3
2020s.csv,8,2
2020s.csv,19,2
2020s.csv,0,1
2020s.csv,7,1
2020s.csv,11,1
2020s.csv,21,1
2020s.csv,23,1
2023_best_of.csv,17,19
2023_best_of.csv,18,16
2023_best_of.csv,7,15
2023_best_of.csv,13,14
2023_best_of.csv,10,14
2023_best_of.csv,24,14
2023_best_of.csv,1,13
2023_best_of.csv,15,11
2023_best_of.csv,8,10
2023_best_of.csv,5,8
2023_best_of.csv,22,8
2023_best_of.csv,11,7
2023_best_of.csv,19,7
2023_best_of.csv,0,5
2023_best_of.csv,21,3
2023_best_of.csv,9,2
2023_best_of.csv,14,2
2023_best_of.csv,6,2
2023_best_of.csv,23,1
2023_bravohits.csv,22,8
2023_bravohits.csv,24,6
2023_bravohits.csv,17,5
2023_bravohits.csv,18,5
2023_bravohits.csv,1,4
2023_bravohits.csv,15,4
2023_bravohits.csv,7,3
2023_bravohits.csv,10,3
2023_bravohits.csv,8,2
2023_bravohits.csv,0,1
2023_bravohits.csv,5,1
2023_bravohits.csv,6,1
2023_bravohits.csv,9,1
2023_bravohits.csv,16,1
2023_bravohits.csv,23,1
2023_deutschrap.csv,18,18
2023_deutschrap.csv,9,13
2023_deutschrap.csv,17,11
2023_deutschrap.csv,7,11
2023_deutschrap.csv,8,10
2023_deutschrap.csv,19,5
2023_deutschrap.csv,5,3
2023_deutschrap.csv,24,2
2023_deutschrap.csv,23,2
2023_deutschrap.csv,10,2
2023_deutschrap.csv,15,2
2023_deutschrap.csv,21,1
2023_deutschrap.csv,0,1
2023_deutschrap.csv,14,1
2023_deutschrap.csv,1,1
2023_deutschrap.csv,6,1
2023_deutschrap.csv,4,1
2023_deutschrap.csv,11,1
2023_hiphop_mixtape.csv,8,11
2023_hiphop_mixtape.csv,18,10
2023_hiphop_mixtape.csv,15,8
2023_hiphop_mixtape.csv,17,8
2023_hiphop_mixtape.csv,24,6
2023_hiphop_mixtape.csv,19,4
2023_hiphop_mixtape.csv,7,3
2023_hiphop_mixtape.csv,9,3
2023_hiphop_mixtape.csv,1,2
2023_hiphop_mixtape.csv,11,2
2023_hiphop_mixtape.csv,22,2
2023_hiphop_mixtape.csv,23,2
2023_hiphop_mixtape.csv,0,1
2023_hiphop_mixtape.csv,3,1
2023_hiphop_mixtape.csv,5,1
2023_hiphop_mixtape.csv,10,1
2023_house_techno.csv,7,11
2023_house_techno.csv,14,8
2023_house_techno.csv,22,7
2023_house_techno.csv,6,6
2023_house_techno.csv,18,6
2023_house_techno.csv,4,3
2023_house_techno.csv,10,3
2023_house_techno.csv,15,3
2023_house_techno.csv,1,2
2023_house_techno.csv,8,2
2023_house_techno.csv,16,2
2023_house_techno.csv,17,2
2023_house_techno.csv,2,1
2023_house_techno.csv,3,1
2023_house_techno.csv,21,1
2023_house_techno.csv,23,1
2023_tech_house.csv,14,39
2023_tech_house.csv,16,26
2023_tech_house.csv,4,20
2023_tech_house.csv,10,19
2023_tech_house.csv,22,16
2023_tech_house.csv,6,15
2023_tech_house.csv,7,11
2023_tech_house.csv,3,4
2023_tech_house.csv,18,4
2023_tech_house.csv,21,3
2023_tech_house.csv,1,2
2023_tech_house.csv,17,2
2023_tech_house.csv,0,1
2023_tech_house.csv,8,1
2023_tech_house.csv,15,1
2023_the_dome.csv,18,4
2023_the_dome.csv,9,3
2023_the_dome.csv,5,2
2023_the_dome.csv,8,2
2023_the_dome.csv,17,2
2023_the_dome.csv,0,1
2023_the_dome.csv,1,1
2023_the_dome.csv,10,1
2023_the_dome.csv,11,1
2023_the_dome.csv,15,1
2023_the_dome.csv,19,1
2023_the_dome.csv,23,1
best_of-blues.csv,5,18
best_of-blues.csv,13,12
best_of-blues.csv,10,6
best_of-blues.csv,15,6
best_of-blues.csv,19,5
best_of-blues.csv,11,5
best_of-blues.csv,7,4
best_of-blues.csv,0,2
best_of-blues.csv,21,2
best_of-blues.csv,14,2
best_of-blues.csv,17,1
best_of-blues.csv,18,1
best_of-blues.csv,12,1
best_of-blues.csv,1,1
best_of-blues.csv,4,1
best_of-blues.csv,2,1
best_of-blues.csv,22,1
best_of-blues_jazz_soul.csv,13,7
best_of-blues_jazz_soul.csv,11,6
best_of-blues_jazz_soul.csv,5,3
best_of-blues_jazz_soul.csv,15,2
best_of-blues_jazz_soul.csv,6,1
best_of-blues_jazz_soul.csv,10,1
best_of-blues_jazz_soul.csv,17,1
best_of-blues_jazz_soul.csv,23,1
best_of-classic.csv,20,48
best_of-classic.csv,12,25
best_of-classic.csv,13,7
best_of-classic.csv,2,2
best_of-classic.csv,11,1
best_of-country.csv,5,24
best_of-country.csv,13,17
best_of-country.csv,24,16
best_of-country.csv,22,14
best_of-country.csv,10,11
best_of-country.csv,15,9
best_of-country.csv,21,3
best_of-country.csv,0,2
best_of-country.csv,1,1
best_of-country.csv,11,1
best_of_afrobeats.csv,7,34
best_of_afrobeats.csv,18,30
best_of_afrobeats.csv,10,29
best_of_afrobeats.csv,5,22
best_of_afrobeats.csv,15,21
best_of_afrobeats.csv,19,21
best_of_afrobeats.csv,22,9
best_of_afrobeats.csv,9,5
best_of_afrobeats.csv,8,3
best_of_afrobeats.csv,11,3
best_of_afrobeats.csv,23,3
best_of_afrobeats.csv,1,2
best_of_afrobeats.csv,13,2
best_of_afrobeats.csv,0,1
best_of_afrobeats.csv,17,1
best_of_afrobeats.csv,21,1
best_of_britpop.csv,0,12
best_of_britpop.csv,10,7
best_of_britpop.csv,1,6
best_of_britpop.csv,7,6
best_of_britpop.csv,22,5
best_of_britpop.csv,24,5
best_of_britpop.csv,21,2
best_of_britpop.csv,14,1
best_of_britpop.csv,15,1
best_of_britpop.csv,16,1
best_of_britpop.csv,17,1
best_of_britpop.csv,18,1
best_of_britpop.csv,23,1
best_of_dancehall.csv,18,14
best_of_dancehall.csv,22,13
best_of_dancehall.csv,9,11
best_of_dancehall.csv,10,11
best_of_dancehall.csv,7,10
best_of_dancehall.csv,15,10
best_of_dancehall.csv,5,8
best_of_dancehall.csv,8,8
best_of_dancehall.csv,19,8
best_of_dancehall.csv,17,3
best_of_dancehall.csv,21,2
best_of_dancehall.csv,1,1
best_of_dancehall.csv,23,1
best_of_dancehall.csv,24,1
best_of_deep_house.csv,4,24
best_of_deep_house.csv,6,6
best_of_deep_house.csv,14,6
best_of_deep_house.csv,18,6
best_of_deep_house.csv,3,5
best_of_deep_house.csv,8,2
best_of_deep_house.csv,15,2
best_of_deep_house.csv,22,2
best_of_deep_house.csv,23,2
best_of_deep_house.csv,16,1
best_of_deep_house.csv,17,1
best_of_dreampop.csv,16,9
best_of_dreampop.csv,3,7
best_of_dreampop.csv,24,6
best_of_dreampop.csv,1,5
best_of_dreampop.csv,4,5
best_of_dreampop.csv,0,4
best_of_dreampop.csv,13,3
best_of_dreampop.csv,2,2
best_of_dreampop.csv,6,2
best_of_dreampop.csv,15,2
best_of_dreampop.csv,7,1
best_of_dreampop.csv,10,1
best_of_dreampop.csv,12,1
best_of_dreampop.csv,17,1
best_of_dreampop.csv,20,1
best_of_drill.csv,9,18
best_of_drill.csv,5,16
best_of_drill.csv,8,15
best_of_drill.csv,19,13
best_of_drill.csv,15,12
best_of_drill.csv,10,6
best_of_drill.csv,7,4
best_of_drill.csv,17,4
best_of_drill.csv,18,4
best_of_drill.csv,21,2
best_of_drill.csv,23,2
best_of_drill.csv,24,2
best_of_drill.csv,3,1
best_of_drill.csv,13,1
best_of_electro_swing.csv,7,35
best_of_electro_swing.csv,10,22
best_of_electro_swing.csv,4,18
best_of_electro_swing.csv,14,17
best_of_electro_swing.csv,18,14
best_of_electro_swing.csv,15,11
best_of_electro_swing.csv,22,6
best_of_electro_swing.csv,5,4
best_of_electro_swing.csv,21,4
best_of_electro_swing.csv,19,4
best_of_electro_swing.csv,23,3
best_of_electro_swing.csv,2,2
best_of_electro_swing.csv,6,2
best_of_electro_swing.csv,8,2
best_of_electro_swing.csv,0,1
best_of_electro_swing.csv,17,1
best_of_electro_swing.csv,16,1
best_of_electro_swing.csv,1,1
best_of_electro_swing.csv,9,1
best_of_electro_swing.csv,3,1
best_of_electro_swing.csv,24,1
best_of_electronic.csv,18,17
best_of_electronic.csv,22,17
best_of_electronic.csv,17,13
best_of_electronic.csv,1,12
best_of_electronic.csv,7,10
best_of_electronic.csv,5,6
best_of_electronic.csv,19,5
best_of_electronic.csv,24,4
best_of_electronic.csv,10,3
best_of_electronic.csv,23,3
best_of_electronic.csv,14,2
best_of_electronic.csv,15,2
best_of_electronic.csv,0,1
best_of_electronic.csv,4,1
best_of_electronic.csv,16,1
best_of_electronic.csv,21,1
best_of_eurodance.csv,7,86
best_of_eurodance.csv,10,45
best_of_eurodance.csv,22,30
best_of_eurodance.csv,4,24
best_of_eurodance.csv,14,23
best_of_eurodance.csv,1,22
best_of_eurodance.csv,16,16
best_of_eurodance.csv,18,14
best_of_eurodance.csv,6,10
best_of_eurodance.csv,23,6
best_of_eurodance.csv,0,5
best_of_eurodance.csv,15,5
best_of_eurodance.csv,21,3
best_of_eurodance.csv,24,3
best_of_eurodance.csv,19,2
best_of_eurodance.csv,3,2
best_of_eurodance.csv,17,1
best_of_folk.csv,13,24
best_of_folk.csv,11,7
best_of_folk.csv,5,4
best_of_folk.csv,19,4
best_of_folk.csv,24,4
best_of_folk.csv,12,3
best_of_folk.csv,10,2
best_of_folk.csv,15,2
best_of_folk.csv,18,2
best_of_folk.csv,20,2
best_of_folk.csv,21,2
best_of_folk.csv,0,1
best_of_folk.csv,1,1
best_of_folk.csv,7,1
best_of_folk.csv,17,1
best_of_grime.csv,9,83
best_of_grime.csv,8,55
best_of_grime.csv,5,37
best_of_grime.csv,17,32
best_of_grime.csv,19,22
best_of_grime.csv,22,17
best_of_grime.csv,15,16
best_of_grime.csv,18,13
best_of_grime.csv,23,9
best_of_grime.csv,21,9
best_of_grime.csv,7,8
best_of_grime.csv,1,5
best_of_grime.csv,13,4
best_of_grime.csv,24,2
best_of_grime.csv,11,2
best_of_grime.csv,10,1
best_of_grime.csv,4,1
best_of_grime.csv,0,1
best_of_hiphop.csv,8,23
best_of_hiphop.csv,24,9
best_of_hiphop.csv,17,8
best_of_hiphop.csv,18,8
best_of_hiphop.csv,22,8
best_of_hiphop.csv,10,6
best_of_hiphop.csv,5,4
best_of_hiphop.csv,7,4
best_of_hiphop.csv,15,4
best_of_hiphop.csv,21,4
best_of_hiphop.csv,0,3
best_of_hiphop.csv,1,3
best_of_hiphop.csv,9,3
best_of_hiphop.csv,11,3
best_of_hiphop.csv,23,3
best_of_hiphop.csv,19,1
best_of_house.csv,22,11
best_of_house.csv,6,10
best_of_house.csv,24,10
best_of_house.csv,18,9
best_of_house.csv,1,6
best_of_house.csv,17,5
best_of_house.csv,15,3
best_of_house.csv,16,3
best_of_house.csv,0,2
best_of_house.csv,3,2
best_of_house.csv,4,2
best_of_house.csv,7,2
best_of_house.csv,11,2
best_of_house.csv,23,2
best_of_house.csv,2,1
best_of_house.csv,14,1
best_of_jazz.csv,11,8
best_of_jazz.csv,13,4
best_of_jazz.csv,2,2
best_of_jazz.csv,12,2
best_of_jazz.csv,19,2
best_of_jazz.csv,5,1
best_of_kpop.csv,22,62
best_of_kpop.csv,7,58
best_of_kpop.csv,10,51
best_of_kpop.csv,18,44
