cluster,playlist,id
0,handpicked_indie_melody.csv,61
0,best_of_kpop.csv,55
0,best_of_eurodance.csv,48
0,handpicked_bravo_hits.csv,38
0,best_of_electronic.csv,21
0,best_of_pop.csv,21
0,handpicked_berlin.csv,21
0,best_of_metal.csv,19
0,best_of_afrobeats.csv,18
0,best_of_rock.csv,18
0,2023_best_of.csv,17
0,best_of_rap.csv,15
0,best_of_electro_swing.csv,14
0,best_of_rnb.csv,13
0,best_of_trap.csv,12
0,1990s.csv,10
0,best_of_house.csv,9
0,best_of_reggaeton.csv,9
0,handpicked_bremer_partymix.csv,9
0,2010s.csv,9
0,1970s.csv,8
0,2023_bravohits.csv,8
0,2023_house_techno.csv,8
0,best_of_trip_hop.csv,7
0,best_of_punk.csv,6
0,best_of_latin.csv,6
0,2023_tech_house.csv,6
0,best_of_britpop.csv,6
0,2000s.csv,5
0,best_of_reggae.csv,5
0,best_of_dancehall.csv,5
0,best_of_new_age.csv,5
0,handpicked_gisbert.csv,5
0,1980s.csv,4
0,handpicked_peter_licht.csv,4
0,best_of_ska.csv,4
0,2020s.csv,4
0,2023_hiphop_mixtape.csv,3
0,handpicked_peter_fox_radio.csv,3
0,best_of_hiphop.csv,3
0,handpicked_faber.csv,3
0,best_of_melodic_death_metal.csv,3
0,handpicked_karaoke.csv,2
0,handpicked_sonne_mond_sterne.csv,2
0,best_of_grime.csv,2
0,best_of_synthwave.csv,2
0,2023_deutschrap.csv,2
0,best_of_soul.csv,2
0,best_of_dreampop.csv,2
0,best_of_folk.csv,2
0,handpicked_billie_eilish.csv,1
0,handpicked_manu_chao.csv,1
0,handpicked_money_boy.csv,1
0,best_of-blues.csv,1
0,handpicked_the_streets.csv,1
1,best_of_reggae.csv,33
1,best_of_rock.csv,27
1,best_of_rap.csv,26
1,handpicked_bravo_hits.csv,25
1,handpicked_berlin.csv,24
1,best_of_rnb.csv,23
1,1970s.csv,22
1,best_of_afrobeats.csv,20
1,best_of_trap.csv,18
1,best_of_grime.csv,16
1,handpicked_indie_melody.csv,12
1,best_of_drill.csv,12
1,best_of_trip_hop.csv,12
1,2023_best_of.csv,11
1,best_of_ska.csv,11
1,best_of_electro_swing.csv,11
1,best_of_neue_deutsche_welle.csv,10
1,best_of_soul.csv,10
1,2000s.csv,10
1,best_of_dancehall.csv,9
1,handpicked_money_boy.csv,9
1,1980s.csv,9
1,best_of_reggaeton.csv,8
1,handpicked_bremer_partymix.csv,8
1,handpicked_karaoke.csv,8
1,best_of_kpop.csv,8
1,best_of-country.csv,8
1,2023_hiphop_mixtape.csv,8
1,best_of-blues.csv,6
1,2020s.csv,6
1,best_of_pop.csv,6
1,best_of_eurodance.csv,5
1,handpicked_peter_fox_radio.csv,4
1,2010s.csv,4
1,2023_bravohits.csv,4
1,best_of_hiphop.csv,4
1,1990s.csv,4
1,handpicked_peter_licht.csv,4
1,best_of_latin.csv,3
1,best_of_house.csv,3
1,2023_house_techno.csv,3
1,handpicked_slowdown_tuesday.csv,2
1,2023_deutschrap.csv,2
1,best_of_folk.csv,2
