playlist,cluster,id
2023_tech_house.csv,8,11
2023_tech_house.csv,20,9
2023_tech_house.csv,26,8
2023_tech_house.csv,33,6
2023_tech_house.csv,6,4
2023_tech_house.csv,9,4
2023_tech_house.csv,27,4
2023_tech_house.csv,0,3
2023_tech_house.csv,19,3
2023_tech_house.csv,21,2
2023_tech_house.csv,34,2
2023_tech_house.csv,35,2
2023_tech_house.csv,23,1
2023_tech_house.csv,24,1
2023_the_dome.csv,3,3
2023_the_dome.csv,16,3
2023_the_dome.csv,25,2
2023_the_dome.csv,34,2
2023_the_dome.csv,6,1
2023_the_dome.csv,9,1
2023_the_dome.csv,11,1
2023_the_dome.csv,12,1
2023_the_dome.csv,13,1
2023_the_dome.csv,21,1
2023_the_dome.csv,28,1
2023_the_dome.csv,31,1
2023_the_dome.csv,32,1
2023_the_dome.csv,33,1
best_of-blues.csv,11,12
best_of-blues.csv,21,10
best_of-blues.csv,29,8
best_of-blues.csv,17,7
best_of-blues.csv,35,7
best_of-blues.csv,15,6
best_of-blues.csv,13,5
best_of-blues.csv,2,4
best_of-blues.csv,0,2
best_of-blues.csv,5,2
best_of-blues.csv,19,2
best_of-blues.csv,14,1
best_of-blues.csv,22,1
best_of-blues.csv,30,1
best_of-blues.csv,33,1
best_of-blues_jazz_soul.csv,15,12
best_of-blues_jazz_soul.csv,11,2
best_of-blues_jazz_soul.csv,13,2
best_of-blues_jazz_soul.csv,32,2
best_of-blues_jazz_soul.csv,2,1
best_of-blues_jazz_soul.csv,19,1
best_of-blues_jazz_soul.csv,21,1
best_of-blues_jazz_soul.csv,27,1
best_of-classic.csv,4,29
best_of-classic.csv,30,28
best_of-classic.csv,18,22
best_of-classic.csv,15,2
best_of-classic.csv,17,2
best_of-country.csv,2,15
best_of-country.csv,11,14
best_of-country.csv,21,13
best_of-country.csv,5,11
best_of-country.csv,15,10
best_of-country.csv,17,8
best_of-country.csv,24,8
best_of-country.csv,32,7
best_of-country.csv,8,6
best_of-country.csv,1,3
best_of-country.csv,19,2
best_of-country.csv,25,1
best_of_afrobeats.csv,34,51
best_of_afrobeats.csv,32,33
best_of_afrobeats.csv,5,15
best_of_afrobeats.csv,31,13
best_of_afrobeats.csv,29,12
best_of_afrobeats.csv,6,11
best_of_afrobeats.csv,11,10
best_of_afrobeats.csv,3,7
best_of_afrobeats.csv,22,5
best_of_afrobeats.csv,26,5
best_of_afrobeats.csv,28,3
best_of_afrobeats.csv,19,3
best_of_afrobeats.csv,2,3
best_of_afrobeats.csv,13,3
best_of_afrobeats.csv,8,3
best_of_afrobeats.csv,21,2
best_of_afrobeats.csv,16,2
best_of_afrobeats.csv,33,2
best_of_afrobeats.csv,1,1
best_of_afrobeats.csv,15,1
best_of_afrobeats.csv,12,1
best_of_afrobeats.csv,35,1
best_of_britpop.csv,24,12
best_of_britpop.csv,1,7
best_of_britpop.csv,22,5
best_of_britpop.csv,5,4
best_of_britpop.csv,8,3
best_of_britpop.csv,21,3
best_of_britpop.csv,26,3
best_of_britpop.csv,35,3
best_of_britpop.csv,10,2
best_of_britpop.csv,19,2
best_of_britpop.csv,6,1
best_of_britpop.csv,15,1
best_of_britpop.csv,25,1
best_of_britpop.csv,29,1
best_of_britpop.csv,33,1
best_of_dancehall.csv,3,21
best_of_dancehall.csv,28,17
best_of_dancehall.csv,31,15
best_of_dancehall.csv,32,15
best_of_dancehall.csv,34,15
best_of_dancehall.csv,12,4
best_of_dancehall.csv,29,4
best_of_dancehall.csv,6,3
best_of_dancehall.csv,8,2
best_of_dancehall.csv,16,2
best_of_dancehall.csv,19,2
best_of_dancehall.csv,22,1
best_of_deep_house.csv,27,31
best_of_deep_house.csv,23,14
best_of_deep_house.csv,35,4
best_of_deep_house.csv,10,2
best_of_deep_house.csv,19,2
best_of_deep_house.csv,21,2
best_of_deep_house.csv,32,1
best_of_deep_house.csv,34,1
best_of_dreampop.csv,20,14
best_of_dreampop.csv,22,5
best_of_dreampop.csv,2,4
best_of_dreampop.csv,24,4
best_of_dreampop.csv,0,3
best_of_dreampop.csv,29,3
best_of_dreampop.csv,25,3
best_of_dreampop.csv,30,2
best_of_dreampop.csv,35,2
best_of_dreampop.csv,17,2
best_of_dreampop.csv,1,1
best_of_dreampop.csv,23,1
best_of_dreampop.csv,15,1
best_of_dreampop.csv,10,1
best_of_dreampop.csv,27,1
best_of_dreampop.csv,8,1
best_of_dreampop.csv,4,1
best_of_dreampop.csv,21,1
best_of_drill.csv,12,46
best_of_drill.csv,16,29
best_of_drill.csv,3,4
best_of_drill.csv,5,3
best_of_drill.csv,6,3
best_of_drill.csv,31,3
best_of_drill.csv,8,2
best_of_drill.csv,9,2
best_of_drill.csv,35,2
best_of_drill.csv,11,1
best_of_drill.csv,14,1
best_of_drill.csv,19,1
best_of_drill.csv,26,1
best_of_drill.csv,29,1
best_of_drill.csv,33,1
best_of_electro_swing.csv,34,32
best_of_electro_swing.csv,10,29
best_of_electro_swing.csv,5,18
best_of_electro_swing.csv,6,15
best_of_electro_swing.csv,32,13
best_of_electro_swing.csv,26,8
best_of_electro_swing.csv,33,7
best_of_electro_swing.csv,8,6
best_of_electro_swing.csv,9,4
best_of_electro_swing.csv,19,4
best_of_electro_swing.csv,12,3
best_of_electro_swing.csv,23,2
best_of_electro_swing.csv,0,1
best_of_electro_swing.csv,24,1
best_of_electro_swing.csv,29,1
best_of_electro_swing.csv,16,1
best_of_electro_swing.csv,21,1
best_of_electro_swing.csv,1,1
best_of_electro_swing.csv,15,1
best_of_electro_swing.csv,13,1
best_of_electro_swing.csv,11,1
best_of_electro_swing.csv,35,1
best_of_electronic.csv,33,15
best_of_electronic.csv,6,13
best_of_electronic.csv,34,9
best_of_electronic.csv,26,9
best_of_electronic.csv,8,8
best_of_electronic.csv,25,7
best_of_electronic.csv,5,6
best_of_electronic.csv,9,5
best_of_electronic.csv,11,4
best_of_electronic.csv,1,3
best_of_electronic.csv,32,3
best_of_electronic.csv,22,3
best_of_electronic.csv,24,2
best_of_electronic.csv,35,2
best_of_electronic.csv,20,2
best_of_electronic.csv,12,2
best_of_electronic.csv,10,2
best_of_electronic.csv,3,1
best_of_electronic.csv,13,1
best_of_electronic.csv,19,1
best_of_eurodance.csv,26,66
best_of_eurodance.csv,5,41
best_of_eurodance.csv,10,38
best_of_eurodance.csv,35,29
best_of_eurodance.csv,8,21
best_of_eurodance.csv,6,20
best_of_eurodance.csv,21,12
best_of_eurodance.csv,20,11
best_of_eurodance.csv,34,11
best_of_eurodance.csv,27,9
best_of_eurodance.csv,19,7
best_of_eurodance.csv,23,7
best_of_eurodance.csv,9,5
best_of_eurodance.csv,32,4
best_of_eurodance.csv,22,4
best_of_eurodance.csv,1,4
best_of_eurodance.csv,25,3
best_of_eurodance.csv,33,2
best_of_eurodance.csv,31,1
best_of_eurodance.csv,24,1
best_of_eurodance.csv,0,1
best_of_folk.csv,17,20
best_of_folk.csv,13,10
best_of_folk.csv,11,5
best_of_folk.csv,30,4
best_of_folk.csv,2,3
best_of_folk.csv,15,3
best_of_folk.csv,8,2
best_of_folk.csv,19,2
best_of_folk.csv,21,2
best_of_folk.csv,24,2
best_of_folk.csv,35,2
best_of_folk.csv,1,1
best_of_folk.csv,4,1
best_of_folk.csv,5,1
best_of_folk.csv,22,1
best_of_folk.csv,25,1
best_of_grime.csv,3,58
best_of_grime.csv,16,58
best_of_grime.csv,28,54
best_of_grime.csv,12,43
best_of_grime.csv,31,38
best_of_grime.csv,33,11
best_of_grime.csv,19,10
best_of_grime.csv,9,8
best_of_grime.csv,29,7
best_of_grime.csv,25,5
best_of_grime.csv,34,4
best_of_grime.csv,11,4
best_of_grime.csv,6,3
best_of_grime.csv,13,3
best_of_grime.csv,17,2
best_of_grime.csv,22,2
best_of_grime.csv,5,2
best_of_grime.csv,21,1
best_of_grime.csv,15,1
best_of_grime.csv,14,1
best_of_grime.csv,8,1
best_of_grime.csv,35,1
best_of_hiphop.csv,9,19
best_of_hiphop.csv,12,11
best_of_hiphop.csv,33,9
best_of_hiphop.csv,32,8
best_of_hiphop.csv,16,6
best_of_hiphop.csv,19,6
best_of_hiphop.csv,28,6
best_of_hiphop.csv,3,5
best_of_hiphop.csv,5,4
best_of_hiphop.csv,34,3
best_of_hiphop.csv,11,3
best_of_hiphop.csv,24,3
best_of_hiphop.csv,8,2
best_of_hiphop.csv,22,2
best_of_hiphop.csv,26,1
best_of_hiphop.csv,1,1
best_of_hiphop.csv,25,1
best_of_hiphop.csv,2,1
best_of_hiphop.csv,13,1
best_of_hiphop.csv,6,1
best_of_hiphop.csv,35,1
best_of_house.csv,6,8
best_of_house.csv,9,7
best_of_house.csv,24,7
best_of_house.csv,33,6
best_of_house.csv,27,5
best_of_house.csv,8,5
best_of_house.csv,22,5
best_of_house.csv,20,4
best_of_house.csv,10,3
best_of_house.csv,5,3
best_of_house.csv,23,3
best_of_house.csv,21,2
best_of_house.csv,34,2
best_of_house.csv,32,2
best_of_house.csv,35,2
best_of_house.csv,13,2
best_of_house.csv,26,1
best_of_house.csv,29,1
best_of_house.csv,19,1
best_of_house.csv,11,1
best_of_house.csv,0,1
best_of_jazz.csv,17,6
best_of_jazz.csv,13,4
best_of_jazz.csv,15,2
best_of_jazz.csv,35,2
best_of_jazz.csv,0,1
best_of_jazz.csv,2,1
best_of_jazz.csv,7,1
best_of_jazz.csv,27,1
best_of_jazz.csv,30,1
best_of_kpop.csv,5,50
best_of_kpop.csv,26,41
best_of_kpop.csv,34,35
best_of_kpop.csv,6,31
best_of_kpop.csv,32,29
best_of_kpop.csv,8,26
best_of_kpop.csv,33,17
best_of_kpop.csv,9,14
best_of_kpop.csv,1,11
best_of_kpop.csv,22,10
best_of_kpop.csv,25,8
best_of_kpop.csv,19,7
best_of_kpop.csv,3,7
best_of_kpop.csv,24,6
best_of_kpop.csv,15,4
best_of_kpop.csv,16,3
best_of_kpop.csv,28,3
best_of_kpop.csv,11,3
best_of_kpop.csv,13,2
best_of_kpop.csv,2,2
best_of_kpop.csv,12,2
best_of_kpop.csv,29,2
best_of_kpop.csv,17,2
best_of_kpop.csv,21,1
best_of_kpop.csv,31,1
best_of_latin.csv,34,16
best_of_latin.csv,32,12
best_of_latin.csv,5,6
best_of_latin.csv,26,5
best_of_latin.csv,9,4
best_of_latin.csv,3,3
best_of_latin.csv,6,3
best_of_latin.csv,33,3
best_of_latin.csv,16,3
best_of_latin.csv,25,1
best_of_latin.csv,28,1
best_of_latin.csv,1,1
best_of_latin.csv,24,1
best_of_latin.csv,22,1
best_of_latin.csv,2,1
best_of_latin.csv,15,1
best_of_latin.csv,10,1
best_of_latin.csv,19,1
best_of_melodic_death_metal.csv,20,42
best_of_melodic_death_metal.csv,24,23
best_of_melodic_death_metal.csv,22,21
best_of_melodic_death_metal.csv,29,18
best_of_melodic_death_metal.csv,25,11
best_of_melodic_death_metal.csv,1,6
best_of_melodic_death_metal.csv,19,3
best_of_melodic_death_metal.csv,10,2
best_of_melodic_death_metal.csv,8,1
best_of_melodic_death_metal.csv,27,1
best_of_melodic_death_metal.csv,30,1
best_of_metal.csv,24,50
best_of_metal.csv,22,38
best_of_metal.csv,25,35
best_of_metal.csv,1,26
best_of_metal.csv,8,11
best_of_metal.csv,20,7
best_of_metal.csv,29,6
best_of_metal.csv,26,6
best_of_metal.csv,19,5
best_of_metal.csv,32,4
best_of_metal.csv,2,1
best_of_metal.csv,14,1
best_of_metal.csv,13,1
best_of_metal.csv,10,1
best_of_metal.csv,5,1
best_of_metal.csv,3,1
best_of_metal.csv,15,1
best_of_neue_deutsche_welle.csv,21,10
best_of_neue_deutsche_welle.csv,1,6
best_of_neue_deutsche_welle.csv,35,5
best_of_neue_deutsche_welle.csv,5,5
best_of_neue_deutsche_welle.csv,26,4
best_of_neue_deutsche_welle.csv,9,3
best_of_neue_deutsche_welle.csv,19,3
best_of_neue_deutsche_welle.csv,17,3
best_of_neue_deutsche_welle.csv,10,2
best_of_neue_deutsche_welle.csv,32,2
best_of_neue_deutsche_welle.csv,8,1
best_of_neue_deutsche_welle.csv,11,1
best_of_neue_deutsche_welle.csv,13,1
best_of_neue_deutsche_welle.csv,2,1
best_of_neue_deutsche_welle.csv,24,1
best_of_neue_deutsche_welle.csv,25,1
best_of_neue_deutsche_welle.csv,34,1
best_of_new_age.csv,22,12
best_of_new_age.csv,20,12
best_of_new_age.csv,24,11
best_of_new_age.csv,27,8
best_of_new_age.csv,30,5
best_of_new_age.csv,23,5
best_of_new_age.csv,0,5
best_of_new_age.csv,13,5
best_of_new_age.csv,17,4
best_of_new_age.csv,10,4
best_of_new_age.csv,15,3
best_of_new_age.csv,25,3
best_of_new_age.csv,33,3
best_of_new_age.csv,19,2
best_of_new_age.csv,4,2
best_of_new_age.csv,11,2
best_of_new_age.csv,26,2
best_of_new_age.csv,35,2
best_of_new_age.csv,18,1
best_of_new_age.csv,29,1
best_of_new_age.csv,9,1
best_of_new_age.csv,34,1
best_of_organic_house.csv,23,19
best_of_organic_house.csv,27,19
best_of_organic_house.csv,10,6
best_of_organic_house.csv,20,4
best_of_organic_house.csv,0,2
best_of_pop.csv,32,16
best_of_pop.csv,5,15
best_of_pop.csv,34,11
best_of_pop.csv,24,11
best_of_pop.csv,11,10
best_of_pop.csv,22,10
best_of_pop.csv,33,8
best_of_pop.csv,6,8
best_of_pop.csv,15,6
best_of_pop.csv,26,6
best_of_pop.csv,17,6
best_of_pop.csv,2,5
best_of_pop.csv,8,5
best_of_pop.csv,13,4
best_of_pop.csv,25,4
best_of_pop.csv,9,4
best_of_pop.csv,16,3
best_of_pop.csv,1,3
best_of_pop.csv,19,2
best_of_pop.csv,29,2
best_of_pop.csv,31,2
best_of_pop.csv,21,1
best_of_pop.csv,12,1
best_of_pop.csv,28,1
best_of_pop.csv,3,1
best_of_punk.csv,1,27
best_of_punk.csv,24,15
best_of_punk.csv,8,10
best_of_punk.csv,32,8
best_of_punk.csv,22,6
best_of_punk.csv,25,5
best_of_punk.csv,5,4
best_of_punk.csv,29,4
best_of_punk.csv,6,3
best_of_punk.csv,10,3
best_of_punk.csv,20,2
best_of_punk.csv,21,2
best_of_punk.csv,19,2
best_of_punk.csv,2,1
best_of_punk.csv,26,1
best_of_punk.csv,11,1
best_of_punk.csv,34,1
best_of_rap.csv,3,39
best_of_rap.csv,33,34
best_of_rap.csv,9,28
best_of_rap.csv,12,26
best_of_rap.csv,28,26
best_of_rap.csv,16,26
best_of_rap.csv,34,17
best_of_rap.csv,32,17
best_of_rap.csv,19,13
best_of_rap.csv,8,11
best_of_rap.csv,5,6
best_of_rap.csv,21,5
best_of_rap.csv,26,4
best_of_rap.csv,35,4
best_of_rap.csv,6,4
best_of_rap.csv,2,3
best_of_rap.csv,22,3
best_of_rap.csv,25,3
best_of_rap.csv,31,3
best_of_rap.csv,1,3
best_of_rap.csv,24,2
best_of_rap.csv,15,2
best_of_rap.csv,29,2
best_of_rap.csv,13,2
best_of_rap.csv,14,1
best_of_rap.csv,10,1
best_of_reggae.csv,21,19
best_of_reggae.csv,35,11
best_of_reggae.csv,32,6
best_of_reggae.csv,12,6
best_of_reggae.csv,5,5
best_of_reggae.csv,6,5
best_of_reggae.csv,34,5
best_of_reggae.csv,11,5
best_of_reggae.csv,3,4
best_of_reggae.csv,28,3
best_of_reggae.csv,16,2
best_of_reggae.csv,13,2
best_of_reggae.csv,9,2
best_of_reggae.csv,25,1
best_of_reggae.csv,26,1
best_of_reggae.csv,29,1
best_of_reggae.csv,33,1
best_of_reggae.csv,8,1
best_of_reggae.csv,2,1
best_of_reggaeton.csv,34,25
best_of_reggaeton.csv,32,23
best_of_reggaeton.csv,8,6
best_of_reggaeton.csv,5,5
best_of_reggaeton.csv,6,5
best_of_reggaeton.csv,28,5
best_of_reggaeton.csv,16,3
best_of_reggaeton.csv,1,2
best_of_reggaeton.csv,11,2
best_of_reggaeton.csv,12,2
best_of_reggaeton.csv,3,2
best_of_reggaeton.csv,21,2
best_of_reggaeton.csv,25,2
best_of_reggaeton.csv,26,2
best_of_reggaeton.csv,33,1
best_of_reggaeton.csv,19,1
best_of_reggaeton.csv,22,1
best_of_reggaeton.csv,9,1
best_of_reggaeton.csv,35,1
best_of_rnb.csv,34,35
best_of_rnb.csv,32,22
best_of_rnb.csv,3,16
best_of_rnb.csv,28,13
best_of_rnb.csv,6,10
best_of_rnb.csv,9,10
best_of_rnb.csv,19,9
best_of_rnb.csv,8,7
best_of_rnb.csv,33,7
best_of_rnb.csv,21,6
best_of_rnb.csv,5,6
best_of_rnb.csv,22,6
best_of_rnb.csv,26,4
best_of_rnb.csv,35,4
best_of_rnb.csv,16,4
best_of_rnb.csv,31,3
best_of_rnb.csv,11,3
best_of_rnb.csv,29,2
best_of_rnb.csv,12,2
best_of_rnb.csv,2,2
best_of_rnb.csv,25,1
best_of_rnb.csv,24,1
best_of_rnb.csv,17,1
best_of_rock.csv,24,44
best_of_rock.csv,21,42
best_of_rock.csv,2,25
best_of_rock.csv,8,22
best_of_rock.csv,5,21
best_of_rock.csv,35,14
best_of_rock.csv,11,13
best_of_rock.csv,22,10
best_of_rock.csv,1,8
best_of_rock.csv,34,8
best_of_rock.csv,29,8
best_of_rock.csv,26,7
best_of_rock.csv,32,6
best_of_rock.csv,19,6
best_of_rock.csv,25,5
best_of_rock.csv,6,3
best_of_rock.csv,17,3
best_of_rock.csv,13,2
best_of_rock.csv,10,2
best_of_rock.csv,23,1
best_of_rock.csv,9,1
best_of_rock.csv,31,1
best_of_rock.csv,15,1
best_of_rock.csv,33,1
best_of_ska.csv,1,17
best_of_ska.csv,5,15
best_of_ska.csv,32,11
best_of_ska.csv,8,8
best_of_ska.csv,6,7
best_of_ska.csv,21,7
best_of_ska.csv,26,7
best_of_ska.csv,34,6
best_of_ska.csv,10,3
best_of_ska.csv,19,3
best_of_ska.csv,11,2
best_of_ska.csv,22,2
best_of_ska.csv,24,2
best_of_ska.csv,25,1
best_of_soul.csv,11,13
best_of_soul.csv,21,7
best_of_soul.csv,35,6
best_of_soul.csv,17,5
best_of_soul.csv,8,4
best_of_soul.csv,5,3
best_of_soul.csv,13,3
best_of_soul.csv,2,2
best_of_soul.csv,0,2
best_of_soul.csv,10,2
best_of_soul.csv,6,2
best_of_soul.csv,15,2
best_of_soul.csv,19,1
best_of_soul.csv,25,1
best_of_soul.csv,26,1
best_of_soul.csv,32,1
best_of_soul.csv,34,1
best_of_soundtrack1.csv,30,43
best_of_soundtrack1.csv,4,17
best_of_soundtrack1.csv,7,9
best_of_soundtrack1.csv,15,5
best_of_soundtrack1.csv,20,3
best_of_soundtrack1.csv,0,1
best_of_soundtrack1.csv,10,1
best_of_soundtrack1.csv,13,1
best_of_soundtrack1.csv,17,1
best_of_soundtrack1.csv,29,1
best_of_soundtrack2.csv,30,25
best_of_soundtrack2.csv,15,7
best_of_soundtrack2.csv,4,5
best_of_soundtrack2.csv,20,5
best_of_soundtrack2.csv,0,3
best_of_soundtrack2.csv,13,3
best_of_soundtrack2.csv,17,1
best_of_soundtrack2.csv,18,1
best_of_soundtrack2.csv,22,1
best_of_soundtrack2.csv,24,1
best_of_soundtrack2.csv,27,1
best_of_soundtrack2.csv,29,1
best_of_synthwave.csv,24,9
best_of_synthwave.csv,22,7
best_of_synthwave.csv,1,2
best_of_synthwave.csv,5,2
best_of_synthwave.csv,20,2
best_of_synthwave.csv,27,2
best_of_synthwave.csv,0,1
best_of_synthwave.csv,14,1
best_of_synthwave.csv,19,1
best_of_synthwave.csv,25,1
best_of_synthwave.csv,29,1
best_of_synthwave.csv,33,1
best_of_synthwave.csv,35,1
best_of_trap.csv,33,56
best_of_trap.csv,9,50
best_of_trap.csv,12,35
best_of_trap.csv,16,27
best_of_trap.csv,3,16
best_of_trap.csv,22,11
best_of_trap.csv,28,11
best_of_trap.csv,29,10
best_of_trap.csv,19,10
best_of_trap.csv,13,9
best_of_trap.csv,32,8
best_of_trap.csv,8,8
best_of_trap.csv,6,8
best_of_trap.csv,34,8
best_of_trap.csv,24,8
best_of_trap.csv,25,7
best_of_trap.csv,2,7
best_of_trap.csv,26,7
best_of_trap.csv,17,6
best_of_trap.csv,35,5
best_of_trap.csv,5,5
best_of_trap.csv,21,4
best_of_trap.csv,1,4
best_of_trap.csv,11,4
best_of_trap.csv,31,2
best_of_trap.csv,23,1
best_of_trap.csv,14,1
best_of_trap.csv,0,1
best_of_trip_hop.csv,0,58
best_of_trip_hop.csv,27,37
best_of_trip_hop.csv,23,27
best_of_trip_hop.csv,10,16
best_of_trip_hop.csv,35,14
best_of_trip_hop.csv,21,11
best_of_trip_hop.csv,22,11
best_of_trip_hop.csv,20,11
best_of_trip_hop.csv,2,10
best_of_trip_hop.csv,19,7
best_of_trip_hop.csv,32,6
best_of_trip_hop.csv,25,6
best_of_trip_hop.csv,17,4
best_of_trip_hop.csv,9,3
best_of_trip_hop.csv,13,3
best_of_trip_hop.csv,24,3
best_of_trip_hop.csv,12,3
best_of_trip_hop.csv,33,3
best_of_trip_hop.csv,15,2
best_of_trip_hop.csv,14,2
best_of_trip_hop.csv,3,2
best_of_trip_hop.csv,11,2
best_of_trip_hop.csv,34,2
best_of_trip_hop.csv,8,2
best_of_trip_hop.csv,16,1
best_of_trip_hop.csv,1,1
best_of_trip_hop.csv,29,1
best_of_trip_hop.csv,30,1
best_of_trip_hop.csv,6,1
best_of_world.csv,13,14
best_of_world.csv,11,10
best_of_world.csv,2,4
best_of_world.csv,15,4
best_of_world.csv,0,3
best_of_world.csv,6,2
best_of_world.csv,17,2
best_of_world.csv,21,2
best_of_world.csv,34,2
best_of_world.csv,9,1
best_of_world.csv,19,1
